
fun_coils_simple#1 - J=2.7e-02, Jf=2.7e-02, ⟨B·n⟩=5.9e-02, C-C-Sep=0.18 Jf=2.7e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
Jf=5.1e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.0]
 surface dofs=0.03357841921587641, -0.00011817532026281338, -1.0158498610628788e-05, -8.567317217367567e-06, 0.0018148621984159332, 0.017417039595682703, 0.06735089854014585, -0.049662485692844045, -0.001249834600660475, -4.3272674811488116e-05, 4.500398870149067e-05, 0.0005882908992135037, 0.003597962123970478, 0.011685028658568334, 0.0035329961248868947, 0.0022904965574362594, 2.7521955411511525e-05, -5.205223861172684e-07, -3.1923326066015736e-06, 1.7068564814057844e-06, -6.9610213407878735e-06, -1.6531334220986754e-05, -1.4874470852585454e-05, -2.642779334231498e-05, 0.025489780170056934, -0.0002030764194078643, -8.341865783149772e-05, -1.625448772760062e-05, -0.0019024118238554944, -0.020359195123268718, -0.11354712794412472, -0.0317373300393023, -0.003031373140444211, -2.162274015476207e-05, -3.3754476058997113e-06, -0.0004402914661299268, -0.0027786728462550533, -0.012743502368745973, -0.0016918223590941489, 0.003231459171853665, 9.844187866857981e-06, -9.958923762562329e-08, 1.1001466445260436e-05, 8.893604127074968e-06, -7.791769278063565e-06, -1.9903491299906305e-05, -9.882292624943768e-06, 4.036408121061229e-05
 Quasisymmetry objective=0.012220726923370341
 aspect=3.5119563497543917
 mean iota=-0.3299710600495616

fun#6 - J=1.8e-02, Jf=5.0e-06, ⟨B·n⟩=3.9e-04, , C-C-Sep=0.24
Jf=5.0e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.0]
 surface dofs=0.033578487236626216, -0.0001142137599250367, -1.7281422899431576e-06, -4.4290630960643106e-07, 0.0018199330771011054, 0.01741871261240134, 0.06735032525539945, -0.04966336285900511, -0.001249217798258135, -2.2702800128625987e-05, 3.7686637437701315e-05, 0.0005999936795450819, 0.0035956755937725546, 0.011685953804080364, 0.0035316299807366894, 0.0022866507622913315, 1.4052072141199133e-05, 3.512676032466532e-06, -7.701634160409544e-07, 5.016967308667982e-07, -4.228870839936936e-06, -9.917609010186548e-06, -9.52429129197609e-06, -1.8687655745693035e-05, 0.025489383554242698, -0.00020422894537761287, -5.6893410174590276e-05, -9.155870173016853e-06, -0.0018880844223189528, -0.020358786421867763, -0.11354697447331265, -0.03173775917253869, -0.0030319769131306133, -1.8258335789277853e-05, -5.9102208666961525e-06, -0.00042311584232633005, -0.0027794728858218563, -0.012743297690187788, -0.00169180215023203, 0.003232972597852784, 7.405915361290637e-06, -2.240253345625587e-06, 6.711315070881759e-06, 5.441501130360949e-06, -4.732470301280238e-06, -1.1991214741072893e-05, -5.393974429148312e-06, 2.6554244001085318e-05
 Quasisymmetry objective=0.012044193321515724
 aspect=3.511995696098627
 mean iota=-0.3299007733784877

fun#7 - J=1.7e-02, Jf=5.0e-06, ⟨B·n⟩=4.0e-04, , C-C-Sep=0.24
Jf=5.0e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.0]
 surface dofs=0.033577772299917194, -0.00011500804341992256, -1.5111388006467377e-05, 1.3586540870752171e-05, 0.001819636509554171, 0.017416620866097077, 0.06735201894190972, -0.049659284379776646, -0.0012410443082467976, -2.3553780508630837e-05, 4.2113381741524094e-05, 0.0005875262482306715, 0.003598833045355148, 0.011684370538584442, 0.003534395597978763, 0.002293043260249244, 4.596622701421258e-05, 3.484608347418181e-06, -1.0599612417127671e-06, 3.8070432609098116e-06, -9.721592132567929e-06, -2.058665973746161e-05, -1.4658160511513453e-05, -9.910092298157727e-06, 0.025490246465597766, -0.00020717462696696147, -8.458590478713016e-05, -3.120610006062769e-05, -0.0019046567987588401, -0.0203596128795203, -0.11354766677890807, -0.03173788660396254, -0.003043102908260178, -2.7291649441410765e-05, -7.525075728045384e-06, -0.00045942390093626297, -0.002775314435010564, -0.012744035802372605, -0.0016916621589064787, 0.0032285595953083393, 1.135782966129677e-06, -2.6189239518229245e-06, 1.7866073816414835e-05, 1.238853116694884e-05, -1.024566499406876e-05, -2.8853823234718055e-05, -1.6351206504639733e-05, 3.5533375823058966e-05
 Quasisymmetry objective=0.01190749821978035
 aspect=3.511898528478753
 mean iota=-0.32999943619514743

fun#8 - J=1.7e-02, Jf=4.8e-06, ⟨B·n⟩=3.9e-04, , C-C-Sep=0.24
Jf=4.8e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.0]
 surface dofs=0.03357591046042158, -0.00011209608061020714, -2.505100836074176e-05, 1.1038247073122697e-05, 0.0018102565541952835, 0.01741146854121971, 0.06735415114942565, -0.04965400162872863, -0.0012435265831180862, -3.178156433685314e-05, 4.911407257781983e-05, 0.0005877686347318026, 0.003603620972710557, 0.011683414482726586, 0.003535725597409483, 0.0022888951114783044, 5.762920229668427e-05, 1.781960140716103e-05, 5.520496548538155e-06, 8.89360918855718e-06, -1.6351974697463454e-05, -2.9757512527692518e-05, -1.7567527512084974e-05, 1.6693416495799435e-05, 0.025491813824820426, -0.00021212229368887124, -0.00010736704424957456, -3.258807860024375e-05, -0.001919130816110604, -0.020366097354151545, -0.11354906808618716, -0.03173637537623398, -0.0030549286632320484, -2.4607761889081247e-05, -1.8617207773227627e-05, -0.00048417428859210624, -0.0027663481447256777, -0.012744154843232776, -0.0016889904934496607, 0.0032310022089127974, -2.164759308588546e-06, -9.833083966810388e-06, 2.9018804711595952e-05, 2.437956858964278e-05, -1.773296858309391e-05, -5.2472884435683567e-05, -2.8699674606586167e-05, 3.0100732304381014e-05
 Quasisymmetry objective=0.011949698143156915
 aspect=3.5117517011666077
 mean iota=-0.3300269837634174

fun#9 - J=1.7e-02, Jf=4.8e-06, ⟨B·n⟩=3.9e-04, , C-C-Sep=0.24
Jf=4.8e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.7e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.0]
 surface dofs=0.033574002232252695, -0.00010716101944636256, -4.825938937474298e-05, 4.4323942970227675e-07, 0.001794127185439402, 0.01740037578560054, 0.0673574791752093, -0.04964494955966172, -0.0012638672299209374, -3.94598223574878e-05, 7.006217528592332e-05, 0.0005942803835090006, 0.003604918496872336, 0.011683086066553052, 0.003538937575880934, 0.002280268199359384, 6.96428710610964e-05, 9.113834884439388e-06, 3.6182446836480877e-06, 1.8762270913662933e-05, -2.5302080329967012e-05, -4.386211935474685e-05, -2.3980495166325326e-05, 3.9874956888465476e-05, 0.02549344946614097, -0.00021748355890910517, -0.0001219749452443665, -4.859494902425696e-05, -0.0019266953721357692, -0.020384060372524583, -0.11355245991095034, -0.03173122287947401, -0.0030680357694260097, -3.904507780024467e-05, -4.572896667225603e-05, -0.0005092158336720081, -0.002756935611046251, -0.01274225825795085, -0.0016831024080900352, 0.0032320454821751082, -1.8821622618520524e-05, -8.556617103597844e-06, 2.6854487823410594e-05, 4.72155197943551e-05, -3.0340689833935293e-05, -9.641562033041478e-05, -4.1764956224423606e-05, 1.3501960518926574e-05
 Quasisymmetry objective=0.011882977844827882
 aspect=3.5114409470009305
 mean iota=-0.3299203949560624

fun#10 - J=1.7e-02, Jf=4.7e-06, ⟨B·n⟩=3.9e-04, , C-C-Sep=0.24
Jf=4.7e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 8.0]
 surface dofs=0.03357469972072715, -0.00010542749466341829, -6.917271596831389e-05, 4.748422389465606e-06, 0.001797029404126229, 0.0173953173940622, 0.06736017060221797, -0.049635750175932594, -0.0012743613758602523, -5.2087353745939684e-05, 8.647152014823787e-05, 0.0005995972155824823, 0.0036018005358128217, 0.01168283550735149, 0.0035443497914254217, 0.0022819392748512943, 7.614864464086115e-05, 1.3434760007390447e-05, -3.756014810931812e-06, 2.679328588150288e-05, -3.065231602033718e-05, -5.47320543301455e-05, -2.8078765406772005e-05, 4.140173654787116e-05, 0.02549267130540722, -0.00021378294759217636, -0.00012161068834843871, -4.6884051879752664e-05, -0.0019368905692294677, -0.02039516780553781, -0.11355523019886209, -0.03172936305681045, -0.003077740295207174, -4.4479820424936537e-05, -5.314011405027898e-05, -0.0005190329673262062, -0.0027584864347325083, -0.012740154147669339, -0.001680266631804966, 0.003226506535759263, -3.2261000390439805e-05, -1.4230794870022409e-05, 3.0315670190782323e-05, 6.331357296530845e-05, -3.892358458502848e-05, -0.000133307762354235, -4.937438788563754e-05, -1.7964488537409907e-06
 Quasisymmetry objective=0.011871876180968617
 aspect=3.5111996745747778
 mean iota=-0.32978456549796226

fun#11 - J=1.7e-02, Jf=4.5e-06, ⟨B·n⟩=3.7e-04, , C-C-Sep=0.24
Jf=4.5e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03357631889459683, -9.798483150743268e-05, -8.312435013209079e-05, -9.47643503499402e-06, 0.0018220150204312211, 0.01739102434412667, 0.06736345832745824, -0.049620164517520715, -0.0012778695185268888, -6.904751837147319e-05, 0.00011152726364443315, 0.0006032470002788465, 0.0035900550189474833, 0.011681683522361833, 0.003555824106722319, 0.0022966413121688336, 8.76210327231026e-05, 1.5246281273740838e-05, -1.388179584890097e-05, 3.7688358686542594e-05, -3.590907219401103e-05, -8.281380484183174e-05, -1.6573905198459387e-05, 4.4842387581904635e-05, 0.02548984431663226, -0.00020340335648122575, -0.0001212434233552457, -5.912249321144955e-05, -0.0019590085298399305, -0.020411606318046623, -0.11355757984768672, -0.031735186316730335, -0.0030941886400615965, -4.067593805880311e-05, -8.419667802401874e-05, -0.0005248448308071968, -0.0027691432641168195, -0.012735602892370287, -0.001675898859995031, 0.0032113629938344246, -4.78421908115466e-05, -3.12117806046631e-05, 2.8035128074870386e-05, 9.23874286803805e-05, -4.9875336962946863e-05, -0.00021290570292150065, -7.879023304608483e-05, -2.2442640456411297e-05
 Quasisymmetry objective=0.011970499673479896
 aspect=3.5109904317923935
 mean iota=-0.32973637637919634

fun#12 - J=1.7e-02, Jf=4.5e-06, ⟨B·n⟩=3.7e-04, , C-C-Sep=0.24
Jf=4.5e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=8.9e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.033576050612630956, -9.635076692277335e-05, -8.559114402451954e-05, -1.1055953181706674e-05, 0.0018230330651652644, 0.017389574310891154, 0.06736321136862819, -0.04961927103664465, -0.0012832869168415831, -7.160557279924075e-05, 0.00011253232270503976, 0.0006016088956560527, 0.003584807619786573, 0.011681515596708223, 0.0035583603793868895, 0.0022989256360045124, 8.843267395431135e-05, 2.0418685821030998e-05, -1.671903974797208e-05, 3.892900887540386e-05, -3.5679798434223314e-05, -9.309544496057917e-05, -1.0669994999542749e-05, 4.278050104663988e-05, 0.02548954599200617, -0.00020252239396055391, -0.00011986140043840221, -6.286899060761701e-05, -0.001959254973284453, -0.020417341087246705, -0.1135570999500036, -0.031737594567146275, -0.0030938665448403927, -4.373241370486408e-05, -8.81410263209329e-05, -0.0005278128820791728, -0.002771368854934444, -0.012734194120227676, -0.001673742188259675, 0.003209599787054411, -4.949520148770335e-05, -3.6501775633561144e-05, 2.9710303944512295e-05, 9.620457241644769e-05, -4.9961894735721173e-05, -0.00023676795943654866, -8.943063132743414e-05, -2.4072694626765547e-05
 Quasisymmetry objective=0.011940819522671293
 aspect=3.5110120360620805
 mean iota=-0.3297888268616837

fun#13 - J=1.7e-02, Jf=4.4e-06, ⟨B·n⟩=3.6e-04, , C-C-Sep=0.24
Jf=4.4e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-10, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03357579083243491, -9.369561955658091e-05, -8.963661769031645e-05, -1.7580358755411508e-05, 0.0018279679627026557, 0.017389890602099313, 0.06736256721042505, -0.04961903652481389, -0.0012892723066265516, -7.044362897496878e-05, 0.00011844548813817036, 0.0006071596420409043, 0.003577938022407264, 0.011680924635774697, 0.0035590080904300265, 0.002299976475206671, 8.365647262557068e-05, 2.630470317365822e-05, -2.22266424695163e-05, 4.5577377777414265e-05, -3.307807543787395e-05, -0.00011503143979064088, -1.121284675234242e-06, 3.4442145083719066e-05, 0.025488800818345127, -0.00020626218587093355, -0.00011795877932084681, -6.773800274006713e-05, -0.0019620081323039515, -0.0204230458435575, -0.11355569648573002, -0.03174233244622613, -0.003100256128734246, -4.5947011121618125e-05, -8.626337904570099e-05, -0.0005402455497565798, -0.002770229266357482, -0.012728073218105027, -0.0016681565322470334, 0.003208359089318918, -4.957355219598661e-05, -3.9866466725496854e-05, 3.024409643648789e-05, 9.766054471254835e-05, -4.7225706160153135e-05, -0.0002839610313302335, -0.00010709583913220508, -2.6789785089887703e-05
 Quasisymmetry objective=0.011966219628489665
 aspect=3.5111355945440477
 mean iota=-0.32988606433703466

fun#14 - J=1.7e-02, Jf=4.2e-06, ⟨B·n⟩=3.6e-04, , C-C-Sep=0.24
Jf=4.2e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-10, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.0335766951885574, -9.67702929692427e-05, -7.848953379213624e-05, -2.7479222669471622e-05, 0.0018339045551065821, 0.017388974585631562, 0.06736188704720086, -0.049620266614128494, -0.0013095219679446167, -6.639201977538714e-05, 0.00012493766022257194, 0.000612841110954976, 0.003572046075560959, 0.011677546539749135, 0.003558142559719149, 0.0023043612499735818, 9.037186990475239e-05, 2.9878023742464508e-05, -3.1275765109388885e-05, 5.6738977518643854e-05, -2.5233087095306316e-05, -0.00015557450006878858, 1.0762737190156785e-05, 1.7956620347900746e-05, 0.02548723041010646, -0.0002159922408177794, -0.00011768300573682161, -6.635930420477502e-05, -0.0019670222824366796, -0.02043329530845181, -0.11355373453091525, -0.03174578486320256, -0.003114349348920475, -4.690729145082038e-05, -8.404266015437589e-05, -0.0005570911120405434, -0.00276912592207121, -0.012712887916084537, -0.0016596733784452829, 0.0032055770703184497, -5.358177120202623e-05, -4.619185742304783e-05, 3.518780445018844e-05, 9.590472478594272e-05, -4.1628254342987334e-05, -0.00036744714764050385, -0.00013093126658286254, -3.941694940530498e-05
 Quasisymmetry objective=0.011983229758520487
 aspect=3.511291246205403
 mean iota=-0.3299654047877059

fun#15 - J=1.7e-02, Jf=4.0e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.24
Jf=4.0e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-10, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.8e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03357954260837844, -0.00011548259753893484, -7.800099078199432e-05, -3.712061249481585e-05, 0.0018544557224874445, 0.017389470166675337, 0.0673646781567705, -0.04961570190360246, -0.0013438294759956094, -5.287389960931454e-05, 0.0001165684452055528, 0.0006212920744811842, 0.0035680271824215914, 0.011672926599524514, 0.003556755927265504, 0.002312980335205177, 8.978913358812983e-05, 2.8361768199840452e-05, -3.291273549083944e-05, 6.922533139531366e-05, -9.704373166575854e-06, -0.00021470399265184213, 2.7443096746439146e-05, -6.370604077728379e-06, 0.025484868620084943, -0.00022050044120091908, -0.00013126054264829085, -6.011524596972145e-05, -0.0019648646267212953, -0.02045106609027386, -0.11355172307785436, -0.031747093889725145, -0.0031397096377504484, -4.671028628061484e-05, -9.103837120610641e-05, -0.0005796287276254786, -0.002770433300603138, -0.012689759940312956, -0.0016489080837014806, 0.0032047858442120283, -4.591520747089301e-05, -5.030924815822504e-05, 4.567987277475448e-05, 9.613384961256529e-05, -3.684555810496499e-05, -0.0004948389322747044, -0.00015725473371308807, -5.317500237397127e-05
 Quasisymmetry objective=0.01200981349888866
 aspect=3.5113269202721047
 mean iota=-0.3299202899759467

fun#16 - J=1.6e-02, Jf=3.8e-06, ⟨B·n⟩=3.5e-04, , C-C-Sep=0.24
Jf=3.8e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-11, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.8e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03358603742454077, -0.00014051806147486698, -6.69946940168045e-05, -4.9658441405117445e-05, 0.0018933889705622937, 0.017386502548421057, 0.06737728563907168, -0.049592056712175106, -0.0014009638386786693, -4.475852910448724e-05, 0.00011913976708108039, 0.0006456923313387329, 0.003570191668642876, 0.011664947204364104, 0.003561036523360472, 0.002343179989011489, 9.652946160181432e-05, 3.355865382066865e-05, -3.0114317294072584e-05, 7.035358648627309e-05, 1.9838368126752513e-05, -0.0003020553968480234, 6.486378563689594e-05, -2.1562715332006816e-05, 0.02547959356163408, -0.0002284221615944681, -0.00014021164752455278, -5.384603514905766e-05, -0.001951924996093641, -0.02049625824627966, -0.11355072234914208, -0.03174709119798103, -0.0031731748774316377, -4.665642215764226e-05, -8.00528409418177e-05, -0.0006102054453546281, -0.0027747933712619134, -0.012653606389387043, -0.001636080275032757, 0.003209062137810013, -3.253210717927347e-05, -1.7992434768888094e-05, 6.503473765108898e-05, 0.00010181322271874127, -3.8616826564030705e-05, -0.0006994548250083717, -0.00019958616563372272, -5.4901254898403046e-05
 Quasisymmetry objective=0.011980066508390952
 aspect=3.5109958852291925
 mean iota=-0.32971122303215766

fun#17 - J=1.6e-02, Jf=3.7e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.24
Jf=3.7e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03358227968310535, -0.00017002504169384152, -4.967537004536368e-05, -4.726419577178745e-05, 0.0019251626338715067, 0.017379239159889107, 0.06739595461960175, -0.049562373137853805, -0.0014416028125321578, -5.200821597119656e-05, 0.00011319289267551646, 0.0006940235517670579, 0.00356761402966375, 0.011658405734248036, 0.003570006093606431, 0.0023654864922695094, 8.414984870600086e-05, 3.304993175918115e-06, -4.00205365854872e-05, 5.121645612308331e-05, 4.756255713993112e-05, -0.00038687093483090956, 9.379656006538419e-05, -3.538643731233808e-05, 0.0254797637673117, -0.0002487595979353777, -0.00014150704477271673, -4.771546994235219e-05, -0.0019500914432103742, -0.020546114749211305, -0.11354722235183097, -0.03175111377286439, -0.0032095374296028287, -4.7564231434747784e-05, -7.727519178921794e-05, -0.000638493957041392, -0.0027775272757293358, -0.012627448234315932, -0.0016223178665741094, 0.0032256918037080647, -3.5983567035195624e-05, -2.525226753269983e-05, 0.00010719157297020901, 0.00010362990375119424, -4.925478305390895e-05, -0.0008808413514689003, -0.00023860630158220987, -3.359534392564516e-05
 Quasisymmetry objective=0.012027939298542524
 aspect=3.510556142461351
 mean iota=-0.32966839571380857

fun#18 - J=1.6e-02, Jf=3.7e-06, ⟨B·n⟩=3.3e-04, , C-C-Sep=0.24
Jf=3.7e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03356951089016847, -0.000197633793247563, -4.061852842198825e-05, -4.369487121608621e-05, 0.0019359480864499657, 0.017368930938158524, 0.06740396276708287, -0.04956069366436701, -0.001455305505117026, -4.884820669666853e-05, 0.00011258429624394515, 0.0007001885766043738, 0.0035519188016630006, 0.011657301513460484, 0.0035790127608959664, 0.002370404776704479, 6.979667698528565e-05, 1.6541072564152215e-06, -5.687366464897052e-05, 4.35303152868381e-05, 5.794006368310674e-05, -0.00042876882761450546, 9.048061205321963e-05, -3.858201957239482e-05, 0.025484597485783005, -0.00025457459314225046, -0.0001440612618067989, -5.0886802650349485e-05, -0.001955034867250009, -0.02056459130066371, -0.11354403330420659, -0.031750886512302436, -0.0032313110846713387, -3.8521517191285715e-05, -7.800726833030299e-05, -0.0006414127807232485, -0.002783138172496699, -0.012624335459359232, -0.0016126162663906154, 0.003233041034806587, -3.9350193658536264e-05, -7.933328939718322e-06, 0.00012414554614428736, 0.00011230822078822093, -5.83158445221414e-05, -0.0009389546778188642, -0.0002579572019817107, -3.1802658899879114e-05
 Quasisymmetry objective=0.012026226155683085
 aspect=3.510386282400102
 mean iota=-0.32988835736934674

fun#19 - J=1.6e-02, Jf=3.7e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.24
Jf=3.7e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03356521809899859, -0.00020124769703040875, -3.734078386362418e-05, -4.013713936925193e-05, 0.0019406335190982767, 0.017364363170088357, 0.06740854843453864, -0.049563253744582925, -0.0014636264835050433, -4.9206189694215464e-05, 0.00011172374815852899, 0.0007029743684826008, 0.003543547945273008, 0.011658137518520819, 0.003585742314518527, 0.0023746192966663613, 6.532093380487459e-05, -2.0411245640062854e-08, -5.52090387101962e-05, 4.831310980536083e-05, 6.254760866298542e-05, -0.0004458038384159094, 8.511989484863556e-05, -4.4009900849831124e-05, 0.025484312603918122, -0.00025794792324960813, -0.000142753812106631, -5.343838038927777e-05, -0.001954821368693962, -0.02057150159030635, -0.11354330158943117, -0.031749077802239366, -0.0032369071241553486, -3.338301686634618e-05, -7.80904071405497e-05, -0.0006459345427512317, -0.0027815116573244284, -0.012624516855996549, -0.00160719859161405, 0.003231217949135405, -3.315556128609124e-05, -7.0707802798918675e-06, 0.000127309583819025, 0.00012207034785476566, -6.477403047163319e-05, -0.0009581068410780408, -0.0002667810354923465, -3.3487221713714804e-05
 Quasisymmetry objective=0.012009287499748162
 aspect=3.510271418448561
 mean iota=-0.3299903880407362

fun#20 - J=1.6e-02, Jf=3.7e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.24
Jf=3.7e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.033562145043217285, -0.0002137154296038746, -3.5131619456514336e-05, -3.375096616994337e-05, 0.0019392652296691, 0.017365023286475722, 0.06742084915548384, -0.04955908721816383, -0.0014685919965598815, -4.451632370538069e-05, 0.00011524244285669189, 0.0007006943471080515, 0.0035343152038754405, 0.011660125347247297, 0.0035956191769941402, 0.0023733102303368564, 6.07565018852216e-05, -6.194690518862194e-06, -5.786041291774803e-05, 6.610916712544831e-05, 7.225895381496536e-05, -0.00046297483473038464, 8.856026866725484e-05, -4.6666030918886914e-05, 0.02548299639983215, -0.0002582103925960379, -0.00013931285655502425, -4.992161529639974e-05, -0.001959376339645953, -0.02057850621163997, -0.1135443832297946, -0.031748372040831155, -0.0032335463951294, -2.765360178410401e-05, -8.0862733016005e-05, -0.0006519779333247412, -0.0027817183027738094, -0.012623668381036212, -0.0015927596714616435, 0.0032275386663305284, -2.4763459350895652e-05, -4.956863440876469e-06, 0.00013292152193709707, 0.00013139419703869654, -7.631905481006636e-05, -0.0009845725647814301, -0.00027876722344177785, -3.364028019334282e-05
 Quasisymmetry objective=0.011988478368381647
 aspect=3.5099938682008647
 mean iota=-0.33001186284144696

fun#21 - J=1.6e-02, Jf=3.6e-06, ⟨B·n⟩=3.4e-04, , C-C-Sep=0.24
Jf=3.6e-06, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.8e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 7.9]
 surface dofs=0.03356200646276129, -0.00023556142212849664, -3.241626306034318e-05, -2.9804569783500534e-05, 0.0019449698890112999, 0.017362789793791657, 0.06743818890221188, -0.049556432130692656, -0.0014729086913626399, -4.778086245738147e-05, 0.00011571013572809653, 0.0007037773940251246, 0.0035288392538445285, 0.011661232998122323, 0.003608582138726651, 0.002363483001942833, 5.797029573651734e-05, 4.0927463117019393e-08, -5.370966979770867e-05, 8.582487579922571e-05, 8.758505952064575e-05, -0.0004837859537191265, 9.349001925480183e-05, -5.8275190878488004e-05, 0.025478242981199106, -0.00026395778461171777, -0.00012931604092179032, -5.562897326702246e-05, -0.001964066000592552, -0.02057799556810782, -0.11354917544908018, -0.031745015788992366, -0.0032263572985959275, -2.2649268099799417e-05, -9.537758150998676e-05, -0.0006621175347532897, -0.0027814370897672335, -0.012619978163587318, -0.0015694149695175024, 0.0032255031893641717, -2.527320576571846e-05, 1.4439159214308928e-06, 0.00014326052879229284, 0.00013906757915479364, -9.612446945941503e-05, -0.0010171049103417588, -0.0002875129829747158, -3.26062129576743e-05
