
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
 surface dofs=0.045032547914786954, 0.002774073185242912, -0.0004659521500712983, -0.0004705609002498955, 0.00045450648990547386, 0.011408898737391893, 0.18492758170813137, -0.08092627914626252, -0.00023958928695678652, 0.0008630042276624182, -0.00045538175799591027, -0.0026424811608096693, 0.0025670971815163583, 0.02130993481718229, 0.037398563471103645, 0.0012193658833095542, -0.0003624212535249695, -0.0001267967847324141, -0.0008517499346717981, -0.00013258265317270878, 0.0005651326765846226, -0.005010084889561716, 0.00017714623645770353, 0.00020196750458249688, -0.03973878197278287, 0.0025024726479061913, 0.0010030428520825042, -0.0002345258385186048, -0.0006131338874068863, 0.015574300102380664, 0.1894150289018168, 0.05504310694459172, 0.004243743179781647, -0.00034895832236059467, -0.0004884989844260395, -0.0021865881466775236, 0.0014304612712782519, 0.02012217454940051, -0.024201826542735796, -0.0008977979736088626, 0.00015876143732222918, -0.00015736475291650316, -0.0006608811924295263, 0.000770181819970908, 0.001241756117619213, 0.0009873563926262622, 0.00166643840256479, -0.00042092372505619235
 Quasisymmetry objective=0.0028989387515976177
 aspect=5.984263289466902
 mean iota=0.42018180292500756

fun#83 - J=4.0e-02, Jf=6.4e-06, ⟨B·n⟩=6.2e-04, , C-C-Sep=0.09
Jf=6.4e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=5.2e-07, J_ALS=1.0e-07, J_LENGTH_PENALTY=7.4e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.5, 4.1, 3.9, 3.8], mean squared curvature=[5.1, 5.1, 5.0, 5.1]
 surface dofs=0.04481635793193077, 0.0027652128445952925, -0.00046887080851318455, -0.0004616960993441432, 0.0004293328182124873, 0.0114597984535965, 0.18483950655750814, -0.08092220765739037, -0.00025087923255174736, 0.0008689759161399354, -0.0004688441550193597, -0.002653646841942205, 0.002654906098204831, 0.021190801769837887, 0.037460480731225654, 0.001247234696152208, -0.0003856289785734955, -0.00013428078742991584, -0.0008599547192056303, -0.00015015195597369341, 0.0006345949839138804, -0.005057487356323794, 0.0002094206186379664, 0.00021745824439389262, -0.03985194887771952, 0.0025233103814439758, 0.0010173153562105244, -0.00024512808333176174, -0.0006486874855997337, 0.015562972150216747, 0.1894104438966807, 0.054988835646347795, 0.004284934467638033, -0.0003511021028605315, -0.0004986549948935077, -0.002210017055640213, 0.001484037954586115, 0.020062320453425923, -0.024190534411845037, -0.0008364636895439288, 0.0001590997857251048, -0.00016373609164641666, -0.000665045963676684, 0.0007679349669675369, 0.00122053806701129, 0.001031277049974632, 0.0016756199225934356, -0.0004305702151338803
 Quasisymmetry objective=0.002974991676973547
 aspect=5.985945310750377
 mean iota=0.4203474868244778

fun#84 - J=3.9e-02, Jf=6.3e-06, ⟨B·n⟩=6.2e-04, , C-C-Sep=0.09
Jf=6.3e-06, J_length=2.0e-06, J_CC=1.7e-07, J_CURVATURE=0.0e+00, J_MSC=5.1e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=5.6e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.5, 4.1, 4.0, 3.7], mean squared curvature=[5.1, 5.1, 5.0, 5.1]
 surface dofs=0.04468540929877903, 0.0027527000357429414, -0.0004910139272936559, -0.0004410610061634601, 0.000440011761192476, 0.011481602457335151, 0.18488936619554028, -0.08093220718144134, -0.0002531237304334384, 0.0008948394803620401, -0.0004745236030846282, -0.00270060272967063, 0.0026970715317416994, 0.021253638133929362, 0.03750764791118342, 0.0012571313887664482, -0.00042665471326145635, -0.00014033288877964427, -0.0008731520326468711, -0.00018114690134608433, 0.0006417033781629826, -0.005079145916513996, 0.0002500305321708875, 0.00022730293906995727, -0.03990197542145403, 0.002597349134671168, 0.0010302412275197317, -0.0002447573414812508, -0.0006455928514088454, 0.015576595346930072, 0.18937705402637253, 0.054933029284129915, 0.004296766773828692, -0.00038283063294151253, -0.0004991726506417037, -0.0022713061615687435, 0.0014465544414122107, 0.020052863647102938, -0.024144650232324563, -0.0007795822529178881, 0.00015718141816860808, -0.0001705818587089633, -0.0006830751860540821, 0.000781222294113535, 0.00125723080333925, 0.001039240345019948, 0.001677179571900203, -0.00044060744820013237
 Quasisymmetry objective=0.0028787285403306406
 aspect=5.9849119463269895
 mean iota=0.42030679713349256

fun#85 - J=3.8e-02, Jf=6.2e-06, ⟨B·n⟩=6.1e-04, , C-C-Sep=0.09
Jf=6.2e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.8e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=7.5e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.0, 4.1, 3.7], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.04447835078789395, 0.0027433927387745857, -0.000492776618621509, -0.0004261199557840501, 0.0004127397238827064, 0.01152206992099111, 0.18490725913028477, -0.0809171034931453, -0.00025512307088249644, 0.0008728080666495546, -0.00047272108648673054, -0.002677847403484471, 0.0027093824191164757, 0.02115075153550878, 0.03759032102801064, 0.0012280649547847732, -0.00040380334066954205, -0.0001484906875927866, -0.000863764853280068, -0.0001812275393513406, 0.0006728553821547298, -0.0051140014531842835, 0.00027424830010713136, 0.00021552414378415112, -0.03997980683192992, 0.0025309908742854595, 0.0010257163243614523, -0.0002523176498521715, -0.0006707793232232087, 0.015547702642638975, 0.18934785303892807, 0.05488368101073814, 0.004336956952190413, -0.0003734287951780342, -0.0004993217361336191, -0.0022648483025613513, 0.0014811416053981512, 0.019936195665040752, -0.024112734218924934, -0.0007571022037190494, 0.00013859463857742696, -0.00017276035369589665, -0.0006753387496717065, 0.0007729526207855487, 0.0012328510208439775, 0.0011116959354289982, 0.0016557907985409628, -0.00043921984945681134
 Quasisymmetry objective=0.0029278253448520846
 aspect=5.985138297124195
 mean iota=0.4201530475635126

fun#86 - J=3.8e-02, Jf=6.0e-06, ⟨B·n⟩=6.0e-04, , C-C-Sep=0.09
Jf=6.0e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.8e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.1, 4.1, 3.7], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.044210670883155015, 0.002696352403436823, -0.00048812667852735666, -0.0004230047461436389, 0.00041392632893724355, 0.011564913035357966, 0.18496426124210777, -0.08093119783734704, -0.00028748107801106166, 0.0008585360445981389, -0.0004693945881863425, -0.0026224539103158672, 0.0027379340974150856, 0.02104088666469387, 0.03773290782364212, 0.0011833840543919037, -0.0004001423887451753, -0.00014259522387137668, -0.0008464363669306057, -0.00019097005038443116, 0.0006781339826081075, -0.0051522350858226535, 0.0003122306724219084, 0.0002139958191105041, -0.04005789079053716, 0.002440969273153239, 0.001011408468726384, -0.0002493374753688266, -0.0006659878471601335, 0.015536535017910207, 0.18931151903727317, 0.05481499145958983, 0.004331556832570276, -0.0003543555054899984, -0.0004948915073483703, -0.002230331472231143, 0.0015144245474706989, 0.019734903234491327, -0.024066775711679658, -0.0007162427073326324, 0.00013362912237541974, -0.0001686738276482405, -0.0006593363304122757, 0.0007499899887201195, 0.0011916231327529986, 0.0012089224763055964, 0.0016263372877548575, -0.0004428410097458854
 Quasisymmetry objective=0.0029199203747710357
 aspect=5.985077761555042
 mean iota=0.4200866998867415

fun#87 - J=3.7e-02, Jf=5.9e-06, ⟨B·n⟩=6.0e-04, , C-C-Sep=0.09
Jf=5.9e-06, J_length=2.0e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.6e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.0, 4.1, 3.7], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.04403034166534644, 0.002625384757829918, -0.0005015258164927478, -0.0004176072810543367, 0.00046506487565416545, 0.0116047188643072, 0.18512208410781, -0.08098698131749646, -0.0003182981025165806, 0.000873219023143616, -0.000456767981468711, -0.0026042979527760497, 0.002748395034097473, 0.02109801050265841, 0.03782892518137435, 0.001148736305805584, -0.0004290905880995845, -0.0001382633810740074, -0.0008357733740876869, -0.00020004180535372927, 0.0006903076920416482, -0.005200720201727233, 0.00035872936953019275, 0.00021623754347177391, -0.04014637613854157, 0.0024330746665079312, 0.0009918638689046773, -0.0002381124398258822, -0.0006200448963649642, 0.015594176553411205, 0.18930785470074094, 0.05474865698083055, 0.004283209540192856, -0.00035853834289549107, -0.000485172209892584, -0.002227787326200295, 0.001476794308575176, 0.01957596757070623, -0.02405824857328805, -0.0006726820644760743, 0.00013844265674647628, -0.00016095962429109754, -0.0006569966163780493, 0.0007481260692070884, 0.001188557277258473, 0.0012662875798413059, 0.0016157675535189119, -0.00045485423750660995
 Quasisymmetry objective=0.002921912606925963
 aspect=5.98259146945219
 mean iota=0.4199755150144834

fun#88 - J=3.6e-02, Jf=5.9e-06, ⟨B·n⟩=6.0e-04, , C-C-Sep=0.09
Jf=5.9e-06, J_length=2.0e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=8.3e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.0, 4.1, 3.8], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.04391500834241323, 0.002523032314615911, -0.0005136198544210928, -0.00042281815156697267, 0.00048285085612634294, 0.01168626323420256, 0.1852473687752726, -0.08107283661770165, -0.00032050864284366524, 0.0008796603363768272, -0.0004440295433522037, -0.0025722700958570504, 0.002742654674499653, 0.021095041727815535, 0.0378597147406285, 0.0011691305080660155, -0.00045126489990267445, -0.00013413758089650187, -0.0008341794632802342, -0.00022001930476918947, 0.0007532778787667877, -0.0052497093694124355, 0.0003836286804585324, 0.00022170582031959965, -0.04028840883733191, 0.00243102812026478, 0.0009645080564707949, -0.00023256575256619202, -0.0006118970718972304, 0.015652922460728764, 0.18933389957807256, 0.0546953021972376, 0.004249494444724236, -0.00034898770043898284, -0.00047575162050316855, -0.002227636039903087, 0.001459020813223739, 0.019462252682902022, -0.024110963013760443, -0.0006199236358255768, 0.0001485189792884443, -0.0001534893837264122, -0.0006562360512957778, 0.0007384758743852607, 0.001178988071940243, 0.001319233657505551, 0.0016263115206784334, -0.0004748867306198668
 Quasisymmetry objective=0.002934434241921367
 aspect=5.980705290396674
 mean iota=0.41988279268845174

fun#89 - J=3.6e-02, Jf=5.7e-06, ⟨B·n⟩=5.8e-04, , C-C-Sep=0.09
Jf=5.7e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.5e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.1, 4.1, 3.8], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.043755954408853624, 0.0024767066514945813, -0.0005298778732147446, -0.00042982923695677864, 0.0005136729851779548, 0.011708443011532106, 0.18519645268218732, -0.08106367185501312, -0.00036093398209608937, 0.0008947028924644371, -0.00043001663407087417, -0.0025481664128000317, 0.0027559541664109737, 0.02104187774233307, 0.037861031103281345, 0.0011794421783431555, -0.00046195204176357514, -0.0001324570900102308, -0.0008357971513710765, -0.00023839282132916882, 0.0007612376000676112, -0.005237058756984553, 0.0003910478807367184, 0.00022307998352067636, -0.04040115263952543, 0.002402103075951219, 0.0009424317710683858, -0.0002316581522517544, -0.0005871335184979142, 0.015635855928779453, 0.18930594053252806, 0.054683738220039586, 0.004225801877432444, -0.00034598293602946785, -0.00046843832339268264, -0.002223909845824078, 0.0014306562973057588, 0.019463966982730868, -0.02405747931350372, -0.0006264509343886103, 0.00015705846623150215, -0.0001509318650662214, -0.0006604819741005704, 0.0007153958777928513, 0.0011904933036079957, 0.0013173042401764747, 0.0016108461439141538, -0.0004741223154086024
 Quasisymmetry objective=0.0029250906735615763
 aspect=5.981518647804569
 mean iota=0.4199696806628551

fun#90 - J=3.5e-02, Jf=5.5e-06, ⟨B·n⟩=5.8e-04, , C-C-Sep=0.09
Jf=5.5e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.4e-07, J_ALS=1.1e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.1, 4.0, 3.7], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.043592808675551716, 0.0023981874141938667, -0.0005230302174062686, -0.0004446284512240593, 0.0005074941006581689, 0.011750861097034269, 0.18514604137166585, -0.08106444341237834, -0.00036166652849795337, 0.0009015991836443868, -0.0004288856575066558, -0.0025263236104544205, 0.002739251622740609, 0.020985822954319937, 0.037866425108130576, 0.001212664547609754, -0.00046971749091430007, -0.00013176396391327197, -0.0008460115543064465, -0.000247321421042631, 0.0008018325307147218, -0.005237839070029852, 0.00041171767736218536, 0.00021696367506904906, -0.04050857564917752, 0.002390168915285138, 0.0009259557120254424, -0.00023334054579314306, -0.0006156137410904334, 0.01563226544524608, 0.1893112605201097, 0.05468218585957278, 0.0042463166622230195, -0.0003341503246167911, -0.0004760410658526759, -0.002236184011130224, 0.001418564959008752, 0.019466561450385243, -0.024036112669995318, -0.0006033073884554123, 0.00015171247704511847, -0.0001538916286457431, -0.0006642244730032706, 0.0006929969804697048, 0.0011962524335584774, 0.001318916131776103, 0.0016155272694713609, -0.0004851674941349122
 Quasisymmetry objective=0.002954210561483088
 aspect=5.982147938972753
 mean iota=0.42008963472834365

fun#91 - J=3.5e-02, Jf=5.5e-06, ⟨B·n⟩=5.7e-04, , C-C-Sep=0.09
Jf=5.5e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-07, J_ALS=1.2e-07, J_LENGTH_PENALTY=9.1e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.4, 4.0, 4.0, 3.7], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.04337102270392613, 0.0023549214783168634, -0.0005141007603731709, -0.00044455617593387975, 0.0005341097983116573, 0.011767983323784037, 0.1851208362819417, -0.08106932675121638, -0.00040379990512892286, 0.0009177223702642416, -0.00044164917711189336, -0.002510681364073252, 0.0027725396716882264, 0.020892377686889507, 0.03787051993012187, 0.0012216580660756788, -0.00048087448073636137, -0.00013915026480380746, -0.000852867616004703, -0.00023512239160291388, 0.0008489620305230239, -0.005254014301735747, 0.00044450641405687164, 0.00021523614787765055, -0.04066025094618202, 0.0023679955939555244, 0.000927683027369631, -0.00023947753303146238, -0.0006106591474443359, 0.015631456498378816, 0.189235425501768, 0.0546453916053473, 0.004261396572518267, -0.0003291797749445821, -0.0004900513652249212, -0.0022524517708944233, 0.0014370419687211938, 0.019435565004965814, -0.02400552140760139, -0.0005843776526561356, 0.0001507848285198377, -0.00016373373285624693, -0.0006668238013210568, 0.00070082541390928, 0.0011848353285883809, 0.0013443702623414987, 0.0016150625294759995, -0.000488886016520049
 Quasisymmetry objective=0.0029659286310672957
 aspect=5.983706909481862
 mean iota=0.4201136150540266

fun#92 - J=3.4e-02, Jf=5.4e-06, ⟨B·n⟩=5.7e-04, , C-C-Sep=0.09
Jf=5.4e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.3e-07, J_ALS=1.2e-07, J_LENGTH_PENALTY=7.7e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.3, 4.0, 4.0, 3.8], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.04316909485245915, 0.0023341052632812193, -0.0005322235219620002, -0.0004457825815629121, 0.0005010292989945698, 0.011804815153103698, 0.1851651321953529, -0.08109460627045043, -0.0003619033826335956, 0.0009194130542565573, -0.0004450772278812467, -0.002555549224425938, 0.002781390903909638, 0.020843747273725996, 0.03788433247194897, 0.0012603519174828467, -0.0004806430532019531, -0.00014462879575871077, -0.0008640967092514124, -0.0002308925065489734, 0.0009027394653221857, -0.0052697910694445085, 0.0004635445512171777, 0.00021603401395615615, -0.04077193360374508, 0.002413406053334192, 0.0009235542916203439, -0.00024845021824309584, -0.0006619774272046203, 0.015627550042933546, 0.18921818878026433, 0.05462637131511924, 0.0043200056945131215, -0.0003262338917931393, -0.0005031139739205029, -0.0023090174398143065, 0.0014393359938504292, 0.01942292764046781, -0.023990609810837043, -0.0005482876280870515, 0.00014851437465960183, -0.00016883265548122694, -0.0006769718623396238, 0.0007139648770627809, 0.001209756071531279, 0.0013589474322232738, 0.001626524839202926, -0.0005046481396241795
 Quasisymmetry objective=0.0029685511842095684
 aspect=5.98316302543766
 mean iota=0.42015756039027913

fun#93 - J=3.4e-02, Jf=5.3e-06, ⟨B·n⟩=5.6e-04, , C-C-Sep=0.09
Jf=5.3e-06, J_length=2.0e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-07, J_ALS=1.2e-07, J_LENGTH_PENALTY=9.4e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.3, 4.1, 3.9, 3.8], mean squared curvature=[5.1, 5.1, 5.0, 5.0]
 surface dofs=0.04301459651947878, 0.0022994719566913494, -0.0005360065184724056, -0.00043174160160038683, 0.0004711596290182271, 0.011822551489070738, 0.18519976467092122, -0.08111453517263313, -0.00035340837047915765, 0.0009138314593053012, -0.00045136564390618294, -0.0025597372079239084, 0.0027757435988205754, 0.0207717164498515, 0.037904737127634695, 0.001299667491662572, -0.0004887774661358848, -0.00015278174274027326, -0.0008544623171523122, -0.00024155035715751332, 0.0009426114515096168, -0.0052751274481733675, 0.00046597831353134046, 0.00022279146947334384, -0.040839392237137256, 0.0024259161863808176, 0.0009149836341652865, -0.00025571128295412616, -0.0006821265319359807, 0.015608010970985065, 0.1891845684005548, 0.054634986509938956, 0.004342987714314129, -0.00032047167467614965, -0.0005113338171015427, -0.0023231372152187997, 0.0014365074644623803, 0.019394136559752192, -0.023975977766550235, -0.0005329514034894368, 0.00015417753355923138, -0.00017529582342590603, -0.0006721708306682914, 0.0007066664088561036, 0.0012250022478083916, 0.001378207370375031, 0.0016344199089186134, -0.0005170083042771226
 Quasisymmetry objective=0.002963635919857969
 aspect=5.983499066664318
 mean iota=0.4203138833456229

fun#94 - J=3.3e-02, Jf=5.2e-06, ⟨B·n⟩=5.6e-04, , C-C-Sep=0.09
Jf=5.2e-06, J_length=2.0e-06, J_CC=1.7e-07, J_CURVATURE=0.0e+00, J_MSC=3.8e-07, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.3, 4.1, 4.0, 3.7], mean squared curvature=[5.1, 5.0, 5.0, 5.0]
 surface dofs=0.04286181530669138, 0.0023125005666988813, -0.0005418280434020082, -0.0004310556813117001, 0.00046487937411281654, 0.011823161529769987, 0.1852674583391384, -0.0811147701303843, -0.0003523975933060851, 0.0009037057520288031, -0.0004516263122642363, -0.0025655055503039184, 0.002778638409866721, 0.02073005542599004, 0.03792330750183016, 0.0012873344969309964, -0.0004704182737192173, -0.00015392343984987414, -0.0008558486259529313, -0.0002306515259249014, 0.0009527487900245773, -0.0052715866098306755, 0.000473925994967653, 0.00021568813451817097, -0.040882635172918194, 0.002399750930458504, 0.0009061982096557241, -0.0002579267744180455, -0.0007007118423198811, 0.015578115839350851, 0.1891191741803051, 0.05461485934519273, 0.004376242156943041, -0.00031075384500199024, -0.0005145334732348829, -0.002332217559438522, 0.0014502458060235803, 0.019372170375445624, -0.02393118618825648, -0.0005427914803705146, 0.00014850313794345229, -0.0001778991560376029, -0.0006710668998004698, 0.0007088970988957962, 0.0012226259324392775, 0.0013932039584500123, 0.0016231197724529411, -0.0005160402701144315
 Quasisymmetry objective=0.0029786770035797306
 aspect=5.983085153040042
 mean iota=0.4202348860266523

fun#95 - J=3.3e-02, Jf=5.1e-06, ⟨B·n⟩=5.5e-04, , C-C-Sep=0.09
Jf=5.1e-06, J_length=2.0e-06, J_CC=1.7e-07, J_CURVATURE=0.0e+00, J_MSC=3.8e-07, J_ALS=1.2e-07, J_LENGTH_PENALTY=9.0e-08
 Coil lengths=sum([5.0, 5.0, 5.0, 5.0])=20.0, curvature=[4.2, 4.0, 4.0, 3.7], mean squared curvature=[5.1, 5.0, 5.0, 5.0]
 surface dofs=0.04268815924626914, 0.00231338414584807, -0.0005370415022754022, -0.0004265946467067588, 0.0004261342437891698, 0.011856303661923683, 0.18532219080757772, -0.08113461637602631, -0.00031199103330713164, 0.0008752577582456308, -0.00045402385726218226, -0.002553562661217407, 0.0027655926908280236, 0.02069214831928393, 0.03793645522070212, 0.001262057635689225, -0.00043736788057831694, -0.00015517406370741573, -0.000846871470633115, -0.00021721252620102573, 0.0009512143796295169, -0.005272479842845676, 0.0004777279973867786, 0.00020306158623578603, -0.04093317025872287, 0.002346139073900132, 0.0008942118071086315, -0.00025821912098044714, -0.0007337425704010829, 0.015552824517445435, 0.18905431480783205, 0.05458118382660818, 0.0044184588198348225, -0.0002904309767562749, -0.000519131648427706, -0.0023301402468260323, 0.0014684945314515005, 0.019344793323601, -0.023895242310803116, -0.0005552346654209626, 0.00013732169451609254, -0.00017945401583654362, -0.0006580632653857048, 0.0007044245568632523, 0.0012257419379188967, 0.001403603639607299, 0.0016165278380308337, -0.0005184492462603699
