
Aspect ratio at max_mode 3: 3.4999672887756104
Mean iota at 3: -0.22999971505212466
Quasisymmetry objective at max_mode 3: 5.3236988549950675e-05
Squared flux at max_mode 3: 0.033433560268673085
fun_coils_simple#1 - J=3.4e-02, Jf=3.4e-02, ⟨B·n⟩=5.7e-02, C-C-Sep=0.18 Jf=3.4e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
 surface dofs=0.0216034540279675, -0.0013069929142989897, 0.00016043655065862202, -0.00030334498075717587, -0.00044749691858284426, 0.012496475046651623, 0.06990913213009865, -0.03408515392682787, 8.882144938618242e-05, -0.0017024565873738104, 0.00022532670647677457, 0.0016401938046289113, 0.0022468317187269477, 0.0020368603477840365, 0.013444280529622744, 0.001723504465298352, 0.00021780228406046107, -4.455896013786062e-05, 0.00026190812203701254, 0.0004906464855335115, -0.0024362215287097515, -0.0017099747592253507, 1.278270584653169e-05, 4.321422373550159e-05, 0.023086760525177556, 8.967106232657314e-05, 0.00014980425689221547, 0.00032667745850930235, 0.0016591185020922816, -0.013010322414108077, -0.0990955169753411, -0.01654771365622369, -0.004447650446999938, -0.0007529900853858265, -9.303639667144433e-05, -0.001985098518025358, -0.0057672587175299096, -0.005096206677584566, 0.006702051473781771, -0.0011441822962306384, 0.0003099605655548332, 8.774125127125977e-06, -0.0003098922591496752, 0.0006358656877248137, 0.00513817168585303, -0.0018866447216359756, -0.0008865117263752219, -0.0001789208453147765
 Quasisymmetry objective=0.00497255827819379
 aspect=3.5496706434467247
 mean iota=-0.2260703102293977

fun#38 - J=8.7e-02, Jf=1.5e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.5e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=2.6e-09, J_MSC=1.3e-08, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.3e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.1], mean squared curvature=[4.5, 10.7]
 surface dofs=0.02181944628134788, -0.0013392281101319175, 0.00017513334591765154, -0.0002559380871801678, -0.0005344617297813696, 0.012465173184748872, 0.06999568403225713, -0.034005246030653906, 7.11838547219673e-05, -0.0017152931263874356, 0.00022533491206182677, 0.0017778308632545713, 0.0022530836035696993, 0.002023610611640168, 0.013328256718404822, 0.0018160954784807721, 0.00023144514482503333, -2.0362638994086657e-05, 0.0002604296960940571, 0.0004733844018637934, -0.0024346712646005878, -0.0017432095250774812, 3.450198802230915e-05, 8.50355678365773e-06, 0.02318705679476923, 0.00021893668452852564, 0.00015011136797084116, 0.00027059646580688255, 0.0016532671223968988, -0.012967350155190568, -0.09898055429208308, -0.016421653534112325, -0.004440760559139118, -0.0006909188880908165, -9.479729921041581e-05, -0.00206596297519654, -0.005793883105946302, -0.00524365129974534, 0.006813982493330308, -0.0010991196646793699, 0.00029201559364229154, -7.505790930485069e-06, -0.0003807599121691811, 0.0006487337136877703, 0.005070320095867735, -0.001776210704323548, -0.0008822335589110755, -0.000145014374996064
 Quasisymmetry objective=0.004944001230957674
 aspect=3.549339074646983
 mean iota=-0.22557616788977314

fun#39 - J=8.6e-02, Jf=1.5e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.5e-05, J_length=1.1e-06, J_CC=1.1e-07, J_CURVATURE=2.5e-09, J_MSC=1.1e-08, J_ALS=3.4e-07, J_LENGTH_PENALTY=5.7e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.1], mean squared curvature=[4.5, 10.7]
 surface dofs=0.021719633692215523, -0.001342038696803713, 0.00017184107116617633, -0.00027060766908877627, -0.0004833961465071971, 0.012478575097721606, 0.06995399074762161, -0.03404411594937658, 7.105855598436126e-05, -0.0016957426711269928, 0.00020917746143575642, 0.001743482813326742, 0.00225576567368106, 0.0020359178427768443, 0.013386917777337063, 0.001783230675774889, 0.00022948877186224436, -3.185867510156687e-05, 0.00024007198335185043, 0.0004865152018296504, -0.0024427802157630366, -0.0017407976947290149, 6.21009616939333e-05, -2.6382970656646605e-06, 0.023113798571477873, 0.0001522488699467297, 0.00013442494490504493, 0.0002912967571204114, 0.0016772645219778873, -0.013007372315146138, -0.09905422429508456, -0.016478630030680213, -0.004445952886701479, -0.0006900723280458366, -7.783092415905155e-05, -0.0020206122051684597, -0.005774146590978807, -0.005171920850732037, 0.00675089540640239, -0.0010875939692344056, 0.0002900843338337992, 5.682113895014953e-06, -0.0003463750648136477, 0.0006197427713016863, 0.005119235539165142, -0.0018204505038477085, -0.0008752306190601871, -0.00014600170833510708
 Quasisymmetry objective=0.005002806799330281
 aspect=3.548802747920277
 mean iota=-0.2258610625308904

fun#40 - J=8.4e-02, Jf=1.5e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.5e-05, J_length=1.1e-06, J_CC=1.0e-07, J_CURVATURE=2.1e-09, J_MSC=8.7e-09, J_ALS=3.4e-07, J_LENGTH_PENALTY=4.2e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.1], mean squared curvature=[4.5, 10.7]
 surface dofs=0.02151871688689078, -0.0013317733891710726, 0.00014499053857451642, -0.00029384798888788436, -0.00039808658740774926, 0.012532663650996999, 0.06987109883427188, -0.034085504539245075, 5.5480472380351995e-05, -0.0016572537446552784, 0.00019049986451298036, 0.0016751012170725926, 0.0022127793059647867, 0.002110766006475585, 0.013551219670445633, 0.0016711269015952449, 0.0002141690405788239, -3.6961885670605906e-05, 0.00018820754603238418, 0.0005676919576385089, -0.00247395478993248, -0.0017186872355802317, 7.346974361287592e-05, -9.652821303755252e-06, 0.022980109662287293, 2.10056281949044e-05, 0.00013736733061875476, 0.0002786754740168737, 0.0017198829894955919, -0.013108841016403814, -0.09923436937685177, -0.016597030369233788, -0.0044355518081367045, -0.0006455926773339169, -7.188380165053277e-05, -0.0019081072586271005, -0.005744769274399251, -0.00503087804608065, 0.006623577843180706, -0.001116139219262735, 0.0002872680142374074, 7.11853457181674e-06, -0.00028257835077239845, 0.0005632462693902334, 0.00520108394037886, -0.0018714973248330077, -0.0008805763056500069, -0.0001198784519868081
 Quasisymmetry objective=0.004493370551438455
 aspect=3.5470496042075044
 mean iota=-0.22658630233950827

fun#41 - J=8.2e-02, Jf=1.4e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.4e-05, J_length=1.1e-06, J_CC=9.4e-08, J_CURVATURE=1.8e-09, J_MSC=6.3e-09, J_ALS=3.4e-07, J_LENGTH_PENALTY=2.8e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.0], mean squared curvature=[4.5, 10.6]
 surface dofs=0.021272962127474575, -0.00136152493050022, 0.00011112336285837063, -0.0003227378628515728, -0.00032686066098653634, 0.012541957211925352, 0.06978973197291752, -0.034121235765556306, 6.0161311422810366e-05, -0.0016071556164461529, 0.00021202835034718888, 0.0015796415559587256, 0.002193760757859193, 0.002213445533040231, 0.013704276265909223, 0.0015910908747841222, 0.00019719115747664708, -5.215503959266045e-05, 0.00017933731333189356, 0.0005982491580905876, -0.0025124408922086966, -0.0016069100724404961, 9.357822077737683e-05, -3.1745940221312335e-05, 0.02283992090232835, -0.00012395826334871314, 0.0001825061264981649, 0.0002918200104087509, 0.0017630954905256029, -0.013189344634179123, -0.09945217557654719, -0.016652238605104796, -0.004430437726645982, -0.0005858620191313555, -0.00010274505858007317, -0.0018434385940597096, -0.00570628417954055, -0.004868910792993481, 0.006521735882985801, -0.0011226711477667823, 0.00030159468021613605, 1.049124192688791e-05, -0.00020897976000912484, 0.0005186727133317086, 0.005222123414811013, -0.0019019284455001819, -0.0008470647230913563, -8.159395235784572e-05
 Quasisymmetry objective=0.004954989038042072
 aspect=3.5438701825607555
 mean iota=-0.22599862629781997

fun#42 - J=8.0e-02, Jf=1.4e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.4e-05, J_length=1.1e-06, J_CC=7.8e-08, J_CURVATURE=1.4e-09, J_MSC=3.3e-09, J_ALS=3.4e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.9], mean squared curvature=[4.5, 10.6]
 surface dofs=0.02087441713564803, -0.001442971552197841, 7.854557869159349e-05, -0.00037061372080287013, -0.0002198566987679357, 0.012660476311445098, 0.0696670416594359, -0.03418840176714741, 7.372192107772045e-05, -0.0015558084209710036, 0.00019588303338346377, 0.0015012481304232106, 0.0022165942846779888, 0.0024039102132002014, 0.013881024488944857, 0.0015007316029448444, 0.0001680620895574189, -3.897278486047551e-05, 0.00016255958745898995, 0.0006184469983961853, -0.0026295194997224556, -0.001439231467295613, 0.00011193090364978217, -1.9846698595611246e-05, 0.022597426085214783, -0.00027363742272719973, 0.0001811034053705754, 0.00029570827368280574, 0.0017737503244871452, -0.013273525148100212, -0.09979465926431817, -0.016729813802569504, -0.004386440115814388, -0.0005877381015946335, -8.9088484724102e-05, -0.0017439264217004175, -0.005644314946284975, -0.004621937119617646, 0.0063872561958375, -0.0012026570131245377, 0.0002826152401813336, -3.988932326636268e-06, -0.00017786141679654007, 0.0004112532003273143, 0.0052121319345616235, -0.0018804879848980576, -0.0008471563793179592, -5.505248004118436e-05
 Quasisymmetry objective=0.005070603839944787
 aspect=3.5385014785488536
 mean iota=-0.22540477794708472

fun#43 - J=7.8e-02, Jf=1.3e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.3e-05, J_length=1.1e-06, J_CC=6.1e-08, J_CURVATURE=9.9e-10, J_MSC=1.3e-09, J_ALS=3.4e-07, J_LENGTH_PENALTY=4.3e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.9], mean squared curvature=[4.5, 10.6]
 surface dofs=0.020436019172133692, -0.001556619884051473, 4.162266846646975e-05, -0.0003678983183611108, -0.00012409026520642603, 0.012786196774830245, 0.06953690676095549, -0.03428217519193477, 8.663705097719923e-05, -0.0015220015350728242, 0.00016767533373044288, 0.0014574942920194001, 0.00216742188935186, 0.002598923791193557, 0.013973811317681276, 0.0014373731225941389, 0.00014257206469111354, -5.8292986575230206e-05, 0.00017792690720870984, 0.0006010458374896791, -0.002762201232013601, -0.0012693874219432643, 0.00015456259621234584, 1.331581027993723e-05, 0.02237174333056304, -0.0004363317314280215, 9.683040293741367e-05, 0.0003452730764647658, 0.0017194267962950141, -0.013374172791959061, -0.10018342200074382, -0.016781420246101315, -0.004315673136846291, -0.0006242207712938566, -4.9091272092526497e-05, -0.0016793913030001466, -0.005574067073054929, -0.004398631474124117, 0.0061909213209467035, -0.0012962724044035033, 0.00023108320171085262, 2.4626925558620812e-05, -0.00016806714368683943, 0.0003522243312414031, 0.00514229144269779, -0.00184306917969095, -0.0008641212217723485, -6.659014033197913e-05
 Quasisymmetry objective=0.005209637336096903
 aspect=3.5313764027878762
 mean iota=-0.22441428561774096

fun#44 - J=7.6e-02, Jf=1.3e-05, ⟨B·n⟩=1.1e-03, , C-C-Sep=0.15
Jf=1.3e-05, J_length=1.1e-06, J_CC=4.5e-08, J_CURVATURE=5.7e-10, J_MSC=7.4e-11, J_ALS=3.4e-07, J_LENGTH_PENALTY=8.2e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.8], mean squared curvature=[4.5, 10.6]
 surface dofs=0.019919729180561337, -0.001761850172191613, -4.585053752410128e-05, -0.00033334156102834267, -6.42701357586104e-05, 0.012960321548051202, 0.06937402690893434, -0.034435457455287255, 8.431687073078507e-05, -0.0014775919763718446, 0.0002003706909891914, 0.0014184961584699405, 0.0020851724061455123, 0.0028053985820134606, 0.01394733454236871, 0.0013895186859817737, 7.36971826840143e-05, -6.215639128250005e-05, 0.00022096391862627573, 0.0006432203128380435, -0.002825902981206249, -0.0011723248622055624, 0.00022895884317068906, 2.7552626869665958e-05, 0.022090158153292516, -0.000652922586173571, 8.756097206849042e-05, 0.0003228985948358369, 0.001590003075013948, -0.013561041248852346, -0.10063962935573106, -0.0168084100431003, -0.004200837936843536, -0.0005607065270816663, -9.332555787708831e-05, -0.0016598862924574753, -0.005460133426606432, -0.004244956668867199, 0.005914969805535713, -0.001432985290139871, 0.00018511035506229597, 1.8500614616890503e-05, -0.00017511646988310948, 0.0003586548440787895, 0.0049992168220484795, -0.001832988489446968, -0.0009040102140304995, -3.7132150515169253e-05
 Quasisymmetry objective=0.005112072874434564
 aspect=3.5233088753490445
 mean iota=-0.2234448910241267

fun#45 - J=7.4e-02, Jf=1.2e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.15
Jf=1.2e-05, J_length=1.1e-06, J_CC=3.4e-08, J_CURVATURE=2.6e-10, J_MSC=0.0e+00, J_ALS=3.4e-07, J_LENGTH_PENALTY=1.4e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.7], mean squared curvature=[4.5, 10.6]
 surface dofs=0.019441480440790516, -0.0020320770124138614, -9.949012287401786e-05, -0.0003319020745896651, 4.4757249323551176e-05, 0.0131570830129911, 0.06920114503519985, -0.03460989292105272, 7.903612494912251e-05, -0.0014493570372453015, 0.0002368294840251852, 0.0013667029416514608, 0.0020359047958455508, 0.0030194775590191383, 0.01395109805029086, 0.0013405762314686511, -1.0761510040901862e-05, -3.212125448168854e-05, 0.0002465822872011104, 0.0006189772510283534, -0.0027597198583881027, -0.0011224709249864921, 0.00031781840655855937, 4.536338385133619e-05, 0.021793154401844782, -0.0008141874689120582, 0.00013350108837536926, 0.00027680135610449373, 0.0014698541129000299, -0.013686865605705463, -0.10103017317810181, -0.016768518723438364, -0.004065267359493636, -0.0005333986723624171, -0.00013728018335396123, -0.0016534221894459343, -0.005331560410267194, -0.004161092560669008, 0.005751004393236094, -0.001597993734556084, 0.00015734224873138132, -2.310071896151874e-05, -0.00020931709058247177, 0.0002462949384681517, 0.004861296419210651, -0.0018807819450672536, -0.0009658464454603046, -1.7016802210300664e-05
 Quasisymmetry objective=0.005346826394407828
 aspect=3.5186966057585276
 mean iota=-0.2227338826085008

fun#46 - J=7.1e-02, Jf=1.1e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.15
Jf=1.1e-05, J_length=1.1e-06, J_CC=2.5e-08, J_CURVATURE=4.7e-11, J_MSC=0.0e+00, J_ALS=3.4e-07, J_LENGTH_PENALTY=2.0e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.6], mean squared curvature=[4.5, 10.6]
 surface dofs=0.018911315577161678, -0.002323587886086165, -0.00014043654178809247, -0.0002978794372139203, 0.00015798960150232563, 0.013332821614122704, 0.06898982603183473, -0.03477680549072519, 6.27929305191322e-05, -0.0013980857300940183, 0.0002475631522706143, 0.001350584424017444, 0.0019380009360725357, 0.003295262271953638, 0.014069019832043929, 0.0012739716721101402, -9.640929711498438e-05, -3.9521416707988336e-05, 0.00027564867671402913, 0.0006624994977488537, -0.0026254943985366853, -0.0010878656997972659, 0.00041207794026886397, 7.457532090111857e-05, 0.02146393938721012, -0.0010061392689205675, 9.464671632622253e-05, 0.00028641658537928753, 0.0013000482433820162, -0.013868024838833577, -0.10141076973339982, -0.016687622624891003, -0.003887939379280805, -0.0005173576161805058, -0.00014294408684087986, -0.0016788321323457566, -0.005192914252324615, -0.004152606719322103, 0.005657908821756248, -0.0017730812381142136, 0.00010296148057514323, -1.6156749581193623e-05, -0.0002358305806540923, 0.0002197393327468126, 0.00463525385177224, -0.001976906325879986, -0.0010243843254795057, 1.0293519355731386e-06
 Quasisymmetry objective=0.005406390215200243
 aspect=3.516899364850455
 mean iota=-0.2221344792539142

fun#47 - J=7.0e-02, Jf=1.2e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.15
Jf=1.2e-05, J_length=1.1e-06, J_CC=1.4e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.4e-07, J_LENGTH_PENALTY=2.0e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.5], mean squared curvature=[4.5, 10.8]
 surface dofs=0.01829149264855481, -0.0027049240872264887, -0.0001794550807208288, -0.00028800080070669773, 0.0004356999977351847, 0.013744276257171856, 0.06861048132033105, -0.03524238571255539, 8.231790994959907e-05, -0.0014005379870925645, 0.0002925041135568862, 0.0013184072072460929, 0.0018429911250686462, 0.0036715568827972696, 0.014274037146710035, 0.0011556342844195725, -0.00020131541271454324, -5.811869989332938e-05, 0.00023665120400711884, 0.0007526327033555984, -0.0025879177470764635, -0.0011699333559473106, 0.0005696074817153385, 0.00019014792929239867, 0.021124188617277877, -0.0011887551280303746, 8.663870692628694e-05, 0.0002583635651119888, 0.0011756870982120415, -0.01402459160761314, -0.10183471129052322, -0.01658446403354582, -0.003492638833371052, -0.0005075423362237917, -0.00020749331375269426, -0.0017129076973657167, -0.0049933058773942, -0.004178307831750495, 0.005385929496299354, -0.001988735805119989, -4.6592505848813334e-07, -1.5499812791253317e-05, -0.00010863749367244469, 0.0001562503639382823, 0.0040111230073047715, -0.0019763845253719537, -0.0009275571226181257, -1.2497044717917365e-05
 Quasisymmetry objective=0.006400595219133691
 aspect=3.5179161302441155
 mean iota=-0.22390477881827978

fun#48 - J=6.9e-02, Jf=1.1e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.15
Jf=1.1e-05, J_length=1.1e-06, J_CC=1.3e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.4e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.4], mean squared curvature=[4.5, 10.8]
 surface dofs=0.018188958513677037, -0.002754959118626403, -0.00015458103007377465, -0.00030739077489742406, 0.0004757167477257253, 0.013844685282230802, 0.06853094132109695, -0.03533597941175195, 8.480608622823516e-05, -0.0013570918847707941, 0.00028304384860698234, 0.001304548846138891, 0.0018084921014712599, 0.003746686108549616, 0.014293870182683861, 0.0011179011443867674, -0.00022935311384664873, -5.507130381907551e-05, 0.00023378267134201684, 0.000762227162654179, -0.0025979915017470367, -0.0011692079403057601, 0.0005794631590747493, 0.00018017049022084225, 0.021084070512702748, -0.001211016670631284, 0.00010110300842730991, 0.0002707154396613193, 0.00116786006471951, -0.0140567893751192, -0.1018987700353881, -0.016570593461630374, -0.00344385220541118, -0.0004921200729762369, -0.00019523074883130825, -0.0017122847123617294, -0.004954111227654704, -0.004194136020862584, 0.005339254927170839, -0.002019090400503233, 9.458286122312288e-06, -1.6581299824249818e-05, -0.00010031397262219409, 0.00014003882307382922, 0.003868864633894446, -0.0019822083419334543, -0.0009103461539423725, 2.9665148941075925e-05
 Quasisymmetry objective=0.006530221353175221
 aspect=3.518738275240743
 mean iota=-0.22419827639376902

fun#49 - J=6.8e-02, Jf=1.1e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.15
Jf=1.1e-05, J_length=1.1e-06, J_CC=1.2e-08, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.4e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 7.4], mean squared curvature=[4.5, 10.8]
 surface dofs=0.017969215295692058, -0.0027927401651041575, -0.00016281019127861675, -0.0002898331601578026, 0.00055317920394114, 0.014080479815643846, 0.06831483559548306, -0.03556139909028929, 0.00011057722055376677, -0.0013718950724089629, 0.0002888235019657057, 0.0012573123796811708, 0.0017698744083910057, 0.003939498877868633, 0.014294986877085787, 0.0010089348499215602, -0.000216423554134161, -7.622928015705887e-05, 0.00022271653906938153, 0.0007911364169867005, -0.0026463191196831465, -0.0011032435946963502, 0.0006011624601035405, 0.00017167770063877008, 0.021012567529008548, -0.0012163442422208483, 0.0001092544407311116, 0.00025798822092152067, 0.0011607088719121248, -0.01413987581566431, -0.10199213765175213, -0.016581780364288885, -0.0033986160401604697, -0.00047405287081200284, -0.00021331740008605476, -0.0016630782745639429, -0.004859311163421977, -0.004280100410279251, 0.005321864593644943, -0.00197434472645481, 2.097288866346953e-05, 9.970104884215165e-07, -3.8172195225802605e-05, 0.00010572832755239035, 0.0035678359975678158, -0.002033617039348886, -0.000918552533848629, 8.899898345557232e-06
 Quasisymmetry objective=0.007039109895539205
