
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009720398841985436
fun_coils_simple#1 - J=1.5e-02, Jf=1.5e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.14 Jf=1.5e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.0, 4.0])=12.0, curvature=[3.4, 3.8, 4.0], mean squared curvature=[5.1, 5.3, 5.4]
 Quasisymmetry objective=0.0038467299558798945
 aspect=6.006204703527738
 mean iota=0.41957673094517506

fun#123 - J=3.8e-02, Jf=5.8e-06, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.09
Jf=5.8e-06, J_length=1.5e-06, J_CC=1.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.8e-07, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.5e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.1, 5.1, 5.1]
 surface dofs=0.03244823283190738, 0.0012117293228384818, 0.0004374033592839359, -7.116725441737903e-05, 0.0002469267521474967, 0.011912208971934986, 0.18869690583272936, -0.08168669188544951, -1.3371133266840676e-05, -0.0008902092312345152, 0.00033125315518059054, 0.0016440198776692134, 0.0019668093784543476, 0.022317975639907332, 0.034944574426462725, -0.0018913144995861722, 0.0007362070949378228, 2.36834685457705e-05, 0.00023469670325944442, 0.001664830408283448, 0.003102746951649698, -0.004497051534224012, 0.00032268522903767594, -0.0002842201111859005, -0.036506850796484844, -0.004016520334066146, -0.0007132635700983904, -0.00016405410079972052, -0.000730837986896048, 0.011953488716642853, 0.18117785954765583, 0.05300667309506866, 0.0016400481681642274, 0.0003113591598715274, 0.00013258421336109798, 0.001670619354735214, 0.004178009756685428, 0.015979260236535897, -0.018872650378694986, -0.0016863206421823768, -0.00018396249929421716, -1.5892541341976783e-06, 6.918402282420691e-05, -6.969802096290595e-06, 2.3401285942347696e-05, 0.000729115016157159, 0.0010171206990421406, 0.00014197194512977082
 Quasisymmetry objective=0.0038686023634108843
 aspect=6.006952923376574
 mean iota=0.4196701289036361

fun#124 - J=3.8e-02, Jf=5.7e-06, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.09
Jf=5.7e-06, J_length=1.5e-06, J_CC=1.5e-07, J_CURVATURE=0.0e+00, J_MSC=5.2e-07, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.1, 5.1, 5.1]
 surface dofs=0.03244354028685446, 0.001248308890049614, 0.00042552545336603596, -7.932173850104323e-05, 0.00020845998723553676, 0.01197608512350445, 0.1885903466683516, -0.08162684998740811, 8.862807493531189e-06, -0.0008961016486947393, 0.000333893511436464, 0.0016088198210635893, 0.0019713311214180347, 0.022298676974312846, 0.0349815880586443, -0.0018982967820155277, 0.0007490674707393669, 2.258110534459067e-05, 0.00023494468205123302, 0.0016550068768470105, 0.0030923755346932043, -0.004497546943819285, 0.00035527534652052164, -0.0002923721292957043, -0.03633303850496802, -0.003982048295634064, -0.0007064592871236148, -0.00016824816798600723, -0.0007489609796933978, 0.0119766709715104, 0.18132950563814917, 0.052952909938057915, 0.0016651676329274973, 0.0003222839489001039, 0.00013124719151995902, 0.0016515988497209767, 0.004181459794577717, 0.01590733932625702, -0.01880768328940941, -0.0016599493621129431, -0.00018848436836250976, -4.967881004781184e-06, 6.842173396526239e-05, -4.230178104211279e-06, 1.3563956619067955e-05, 0.0007106377892523533, 0.001019866402893797, 0.00013854004531058892
 Quasisymmetry objective=0.0038735759814772877
 aspect=6.0043276782885435
 mean iota=0.41956843484778855

fun#125 - J=3.7e-02, Jf=5.7e-06, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.09
Jf=5.7e-06, J_length=1.5e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.7e-07, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.1, 5.1, 5.1]
 surface dofs=0.03246870262023019, 0.0012840423952534743, 0.00042617566765837297, -8.559799051485234e-05, 0.00018482396459074067, 0.012017061135877036, 0.18855375860095422, -0.08159582056399041, 4.2936019464156656e-05, -0.000900685687748728, 0.000330323848797319, 0.0015823610676957355, 0.0019543167198421414, 0.02231909195257546, 0.03498745572436844, -0.0019188337752009553, 0.000763326549906395, 2.1456586052958996e-05, 0.00022921918987323594, 0.001646217098299525, 0.0030649892562656517, -0.004482638102022695, 0.00036321086468988544, -0.0003011315926959939, -0.03622601554779723, -0.003966941487216109, -0.0006963362426511283, -0.00017076116183664515, -0.0007647951743427988, 0.011988659697333707, 0.18141964819998654, 0.05292539866311762, 0.0016773458543624395, 0.0003267702010329503, 0.00012693433212683657, 0.001630740845232409, 0.004170060470517813, 0.015879138697638188, -0.018757360373866917, -0.0016621958231398959, -0.0001985227811688307, -7.868647195148158e-06, 6.35570167767613e-05, -7.158477988021032e-06, 8.37019597377284e-06, 0.0006952412636806992, 0.0010129435579540865, 0.00014187376865052419
 Quasisymmetry objective=0.0038222195711655024
 aspect=6.002115206915726
 mean iota=0.41941087837770447

fun#126 - J=3.7e-02, Jf=5.6e-06, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.09
Jf=5.6e-06, J_length=1.5e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.5e-07, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.1, 5.1, 5.1]
 surface dofs=0.032572313781306546, 0.001353482389593505, 0.0004256126078407306, -9.313932187010769e-05, 0.000198917543261609, 0.011998907573093588, 0.18852566786416924, -0.08148109295285472, 5.3825872574005625e-06, -0.0008812592048516967, 0.0003218484967421991, 0.0015455832479606242, 0.0019383206117702448, 0.02224921446223626, 0.03494887525376151, -0.0019058410912623557, 0.000765121473756175, 2.273761312453265e-05, 0.0002195072890228457, 0.0016244912231251592, 0.003039941978006214, -0.004493708812502198, 0.00034598614373755333, -0.00031497922595956525, -0.03616362008675867, -0.003948019578500498, -0.0006799989801427765, -0.00016968129736462574, -0.0007465440162333075, 0.01195150829101343, 0.18145873534253065, 0.05293927028040669, 0.0016659996937846448, 0.0003202787544154646, 0.00011896585599937701, 0.0016018439973758826, 0.004137171588996927, 0.0158542657655817, -0.018736368063717913, -0.0017122252866908344, -0.00020578535954635175, -9.786280759650884e-06, 5.5647459149134164e-05, -3.83323636060685e-06, -6.240172203893985e-07, 0.0006784669634384959, 0.0010143192270455814, 0.000145743697444771
 Quasisymmetry objective=0.0038383741172493147
 aspect=6.0009705804433375
 mean iota=0.4192690286828941

fun#127 - J=3.6e-02, Jf=5.6e-06, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.09
Jf=5.6e-06, J_length=1.5e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-07, J_ALS=2.1e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.7], mean squared curvature=[5.1, 5.1, 5.1]
 surface dofs=0.03268497601809752, 0.0013614010292590066, 0.00042570505036667455, -9.50205556893441e-05, 0.0001770832083748194, 0.012007287215438504, 0.1884914410327855, -0.08148699753235285, 1.5790880225447174e-05, -0.0008854816153425265, 0.0003145136541326789, 0.0015166186560489456, 0.0019175338732206858, 0.022267783407374394, 0.03497509644458146, -0.001872693572030339, 0.0007616964583545833, 2.1057967052767832e-05, 0.00021579876528598178, 0.0016183331782955294, 0.0030117320377772115, -0.00451550819468435, 0.00034940580134502257, -0.0003116837873998445, -0.03613127060300356, -0.00391194088278555, -0.000662751450300977, -0.00017173690976890422, -0.0007598405730780762, 0.011977810316120455, 0.18141471461488717, 0.05298573493426194, 0.0016880043273723607, 0.00032450131500896156, 0.00011275299456391216, 0.001578785032168831, 0.0041160786594670856, 0.01579293081125858, -0.01874997912711027, -0.001698580123548456, -0.00021283058215286208, -1.216460238998103e-05, 5.389017643208185e-05, 7.476076180500585e-07, 2.2189347854265846e-05, 0.0007268756537767082, 0.001015547122810241, 0.0001437082836284234
 Quasisymmetry objective=0.0037945219551682105
 aspect=6.003401939324598
 mean iota=0.41947451779646666

fun#128 - J=3.6e-02, Jf=5.6e-06, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.09
Jf=5.6e-06, J_length=1.5e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=4.0e-07, J_ALS=2.1e-07, J_LENGTH_PENALTY=9.1e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.1, 5.1, 5.0]
 surface dofs=0.03281570732332828, 0.0013416344571259733, 0.0004279524295690728, -9.651743511927943e-05, 0.00014830395803796235, 0.012042717548740705, 0.18852421090563737, -0.08149835356473678, 4.682441237214785e-05, -0.0008900553775687221, 0.00030728069579555393, 0.001494151841940114, 0.0019135891453376812, 0.022378618293209643, 0.03494107173475707, -0.001841403627501562, 0.0007541123088119466, 1.5649505738027386e-05, 0.00022123048752312392, 0.0016146499400351252, 0.002960904042100789, -0.004521637512323637, 0.0003656825492674707, -0.0003050363054683171, -0.036098488018112884, -0.003871814367131871, -0.0006416511734021492, -0.00017997103491856824, -0.0007702882105368306, 0.01204301631905067, 0.18142449923214463, 0.052956850227384104, 0.0016915337101690378, 0.0003341455000829411, 0.00010374248830645927, 0.0015673891754971107, 0.0041146857169737285, 0.01574520358049156, -0.01875419908720908, -0.0016469068594207044, -0.00021646226666449116, -1.4020445708164888e-05, 5.754480158484768e-05, 6.361162941775235e-06, 3.1074261573790034e-05, 0.0007338843273161667, 0.0010296185913781569, 0.0001324687484504486
 Quasisymmetry objective=0.003750819888425118
 aspect=6.002293981900134
 mean iota=0.41925415144901346

fun#129 - J=3.5e-02, Jf=5.5e-06, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.09
Jf=5.5e-06, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.0, 5.1, 5.0]
 surface dofs=0.03295892023780055, 0.0013359704605988385, 0.00042276593255340393, -9.45619348940783e-05, 0.0001963921261846034, 0.012078884529995568, 0.18858481516724282, -0.08154333671394434, 1.3127815583744005e-05, -0.0008557883630431893, 0.00029817483095909554, 0.001475333379204232, 0.0019416717650305641, 0.02245905152981719, 0.03483831800364566, -0.00183094744472481, 0.0007189437855998815, 1.103678024496091e-05, 0.00022027950445963927, 0.0016088460073398396, 0.002928245374658632, -0.004489484115816266, 0.00036138462005076125, -0.00029165144609783345, -0.03613611785758494, -0.003856524569872101, -0.0006145599238210566, -0.00018408759296467323, -0.0007217704844936542, 0.01206979848905117, 0.18143706738494433, 0.052916981433747824, 0.0016316063637027776, 0.00032183751733249195, 9.729111855349161e-05, 0.0015566804379944204, 0.004113843734216948, 0.01582321391783355, -0.018722161266783915, -0.0016383296324297661, -0.00020397309469705576, -1.916339942626817e-05, 5.425346394021473e-05, 3.277928456709764e-05, 6.433540767053803e-05, 0.0007127024542530199, 0.0010365420340045055, 0.00012397498611824574
 Quasisymmetry objective=0.0036832536109108714
 aspect=5.999854006068551
 mean iota=0.4188739056196925

fun#130 - J=3.5e-02, Jf=5.4e-06, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.09
Jf=5.4e-06, J_length=1.5e-06, J_CC=1.1e-07, J_CURVATURE=0.0e+00, J_MSC=3.2e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.2e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.8, 3.6], mean squared curvature=[5.0, 5.0, 5.0]
 surface dofs=0.03302843561364353, 0.0013227907364158915, 0.00042744169653912534, -8.937712676890479e-05, 0.0002383410697785667, 0.012136190411245537, 0.18855218352129588, -0.0815438461014736, -4.850623156825611e-05, -0.0008243775497416997, 0.0002882643371792435, 0.0014811275687278659, 0.001962338747094078, 0.022466079386265117, 0.034774657286323715, -0.0017947772453403253, 0.000695607037493081, 3.2559240652302998e-06, 0.00022776006197602167, 0.0016008840613007127, 0.002944213318660663, -0.004478741726161015, 0.0003140752965459614, -0.00028608662532208617, -0.036253059703146386, -0.003894630801567104, -0.0005863645904649315, -0.00019157919306784526, -0.0006833467350819446, 0.012040503164713475, 0.18147009318061863, 0.05295149399856706, 0.0015816938839157367, 0.0003130268239217856, 8.883273650820823e-05, 0.001568539241422378, 0.004111517800212731, 0.015815937652033058, -0.018710864908375056, -0.0016783926924970806, -0.00019825526010166036, -2.9041273727548808e-05, 5.4773673000835e-05, 4.62798699287039e-05, 0.00010065021858744771, 0.0007123127791825425, 0.001035278474777249, 0.00012007044652297721
 Quasisymmetry objective=0.003633129125356673
 aspect=5.99972709334503
 mean iota=0.41893212651038164

fun#131 - J=3.4e-02, Jf=5.3e-06, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.09
Jf=5.3e-06, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=9.0e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.1, 5.0, 5.0]
 surface dofs=0.033036392165067464, 0.0013511646723036357, 0.0004124283866745676, -8.919416891869586e-05, 0.0001851161545881587, 0.012276664221493146, 0.18852839930712043, -0.08157916809007938, -7.547942211177136e-06, -0.0008314393272575206, 0.0002838399558691205, 0.001448693440926732, 0.0019500186630084903, 0.022485369160213337, 0.03478045282439445, -0.0018079019427611977, 0.000723431964027794, -1.3815186601562765e-06, 0.0002238307891304599, 0.0015669400449807279, 0.0029904646570305653, -0.004486528334730068, 0.00032195333902955344, -0.00029858496631377955, -0.036320131564274584, -0.003926841543503982, -0.0005617133748782832, -0.00020418525003106005, -0.0007376395377812018, 0.011981069573473897, 0.18151371778087907, 0.052945025338855436, 0.0016285722757451054, 0.00032088049804104363, 8.312590197475434e-05, 0.0015468660925978962, 0.004127549142656222, 0.015845234404693185, -0.0186937733507532, -0.0016721226800131108, -0.0002161842426812971, -3.3297763526596084e-05, 5.03915469115347e-05, 3.006833788336847e-05, 0.00012288057760492221, 0.0007187754181920711, 0.001024642800873171, 0.00012008891055602228
 Quasisymmetry objective=0.0035883158115820254
 aspect=5.9992327870725966
 mean iota=0.41897531093439494

fun#132 - J=3.4e-02, Jf=5.3e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.3e-06, J_length=1.5e-06, J_CC=1.0e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=8.7e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.1, 5.0, 5.0]
 surface dofs=0.03301930395308015, 0.0013776426862710035, 0.00040276616423170754, -8.957491594370281e-05, 0.00018041607867553928, 0.012341903118959049, 0.18841872626143927, -0.08157612916832775, 1.557391823649624e-05, -0.0008207033439693092, 0.00027942301155168, 0.001421073612272445, 0.0019599070154251606, 0.02250552327049819, 0.03477270127827708, -0.0018521833506380998, 0.0007358746510088655, -6.047628923132265e-06, 0.00022053330036698947, 0.0015442014458428787, 0.0029593195219026398, -0.004446267202683988, 0.00032845196064986755, -0.0003076523084333912, -0.03639153575027711, -0.0039461403199428004, -0.0005361977432330903, -0.000212105068683711, -0.0007370132487521878, 0.011938990496652781, 0.18156341700750053, 0.052964567345733, 0.0016241939428373688, 0.0003200767706748321, 7.566763017645563e-05, 0.00152812232652426, 0.004083573426195553, 0.015868018625423516, -0.0186470234461191, -0.0016777210482275058, -0.00022078942732627378, -3.821978206066508e-05, 4.896112668171762e-05, 3.358732012212504e-05, 0.0001638287764121723, 0.0007062047243672634, 0.0010105481933068482, 0.00012046356572236369
 Quasisymmetry objective=0.0035712948676593186
 aspect=5.999739969048745
 mean iota=0.4189900461117168

fun#133 - J=3.3e-02, Jf=5.2e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.2e-06, J_length=1.5e-06, J_CC=1.0e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.1e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.2, 3.9, 3.6], mean squared curvature=[5.0, 5.0, 5.0]
 surface dofs=0.033011877945949314, 0.0014317740981020389, 0.0003829683802935432, -8.786741966389558e-05, 0.00020579410677228532, 0.012364718143004239, 0.18830914444029104, -0.08159310898625613, 4.821100422234473e-06, -0.0007935250736715734, 0.00027515233065823297, 0.0013783959613252763, 0.0020122109329138507, 0.022477359878027552, 0.034753258189528666, -0.0018920836648212667, 0.0007279144577974326, -6.468855055739684e-06, 0.00021454882859263074, 0.0015245155437902847, 0.002929690100001698, -0.004404679464313806, 0.00033667158230632347, -0.0003071706012066524, -0.03648346478654487, -0.0039315138387030135, -0.0005150409766771106, -0.00021365212861388047, -0.0007076596172294415, 0.011915930538970608, 0.18157024733226845, 0.05297665618827775, 0.0016007675240085103, 0.0003081296634655325, 7.265072448993655e-05, 0.0014955511268425576, 0.004053866908610626, 0.015910954902307328, -0.01860591593560801, -0.0016830534519766298, -0.00021416928854249334, -3.969319467753713e-05, 4.224491342792435e-05, 5.238161777185327e-05, 0.00018796971251601295, 0.0007140969306903464, 0.0010001557094831662, 0.00011958917468240268
 Quasisymmetry objective=0.0035759184483292656
 aspect=6.001215090300699
 mean iota=0.4189611181475024

fun#134 - J=3.4e-02, Jf=5.3e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.3e-06, J_length=1.5e-06, J_CC=1.0e-07, J_CURVATURE=0.0e+00, J_MSC=3.5e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=8.7e-08
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.1, 5.0, 5.0]
 surface dofs=0.03301930395308015, 0.0013776426862710035, 0.00040276616423170754, -8.957491594370281e-05, 0.00018041607867553928, 0.012341903118959049, 0.18841872626143927, -0.08157612916832775, 1.557391823649624e-05, -0.0008207033439693092, 0.00027942301155168, 0.001421073612272445, 0.0019599070154251606, 0.02250552327049819, 0.03477270127827708, -0.0018521833506380998, 0.0007358746510088655, -6.047628923132265e-06, 0.00022053330036698947, 0.0015442014458428787, 0.0029593195219026398, -0.004446267202683988, 0.00032845196064986755, -0.0003076523084333912, -0.03639153575027711, -0.0039461403199428004, -0.0005361977432330903, -0.000212105068683711, -0.0007370132487521878, 0.011938990496652781, 0.18156341700750053, 0.052964567345733, 0.0016241939428373688, 0.0003200767706748321, 7.566763017645563e-05, 0.00152812232652426, 0.004083573426195553, 0.015868018625423516, -0.0186470234461191, -0.0016777210482275058, -0.00022078942732627378, -3.821978206066508e-05, 4.896112668171762e-05, 3.358732012212504e-05, 0.0001638287764121723, 0.0007062047243672634, 0.0010105481933068482, 0.00012046356572236369
 Quasisymmetry objective=0.0035712948676593186
 aspect=5.999739969048745
 mean iota=0.4189900461117168

fun#135 - J=3.3e-02, Jf=5.2e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.2e-06, J_length=1.5e-06, J_CC=1.0e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.0, 5.0, 5.0]
 surface dofs=0.033014353281659595, 0.0014137302941583604, 0.00038956764160626465, -8.843658509049799e-05, 0.00019733476407336997, 0.012357113134989176, 0.18834567171400712, -0.08158744904694668, 8.405373026988396e-06, -0.000802584497104152, 0.00027657589095604867, 0.0013926218449743324, 0.001994776293750954, 0.022486747675517765, 0.03475973921911147, -0.0018787835600935444, 0.0007305678555345769, -6.328446344870545e-06, 0.00021654365251741697, 0.0015310775111411494, 0.0029395665739686784, -0.004418542043770533, 0.00033393170842083814, -0.000307331170282232, -0.036452821774455614, -0.003936389332449609, -0.0005220932321957705, -0.00021313644197049064, -0.000717444161070357, 0.011923617191531332, 0.1815679705573458, 0.05297262657409617, 0.0016085763302847965, 0.000312112032535299, 7.365635971877625e-05, 0.0015064081934031252, 0.004063769081138934, 0.015896642810012723, -0.018619618439111706, -0.0016812759840602552, -0.00021637600147042014, -3.9202057138579785e-05, 4.448365117918878e-05, 4.611685188861053e-05, 0.00017992273381473272, 0.0007114661952493187, 0.0010036198707577269, 0.00011988063836238968
 Quasisymmetry objective=0.003570243389339057
 aspect=6.000723122106662
 mean iota=0.4189719856198611

fun#136 - J=3.3e-02, Jf=5.1e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.1e-06, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.1, 5.0, 5.0]
 surface dofs=0.03300526263846489, 0.0014761591850156863, 0.00036680788960306377, -9.39974250701282e-05, 0.00019460671719056215, 0.012400109483648529, 0.18831216496130357, -0.08159286193920061, -4.038360978700162e-06, -0.0007829918923789527, 0.0002731510931579756, 0.0013428316679933842, 0.0020541663092858357, 0.02247503976922821, 0.03473046584799503, -0.0018802165570860493, 0.0007248485617575242, -5.650954465160558e-06, 0.00020497100383717426, 0.001508245091673124, 0.002968083957035919, -0.004402448776438326, 0.0003463671586812255, -0.0003023422163290191, -0.03657756653819473, -0.0039035862377884136, -0.000498002205126111, -0.00021335715019391228, -0.0007229981176823448, 0.011887967301087352, 0.18155070579215762, 0.05294947766995427, 0.0016133162632577204, 0.0003077688522573986, 6.933332270942766e-05, 0.0014655324958791208, 0.004070441566849457, 0.01592042847340133, -0.018588204707494015, -0.0016653054624187445, -0.00020829175918581896, -3.883804612182122e-05, 3.567829123489964e-05, 5.381646368286541e-05, 0.00018485261581305666, 0.0007099092009485777, 0.0010052536861325618, 0.0001139081386460994
 Quasisymmetry objective=0.0035736462133087845
 aspect=6.001041028677678
 mean iota=0.41884882881840235

fun#137 - J=3.3e-02, Jf=5.2e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.2e-06, J_length=1.5e-06, J_CC=1.0e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.3, 3.9, 3.6], mean squared curvature=[5.0, 5.0, 5.0]
 surface dofs=0.033014353281659595, 0.0014137302941583604, 0.00038956764160626465, -8.843658509049799e-05, 0.00019733476407336997, 0.012357113134989176, 0.18834567171400712, -0.08158744904694668, 8.405373026988396e-06, -0.000802584497104152, 0.00027657589095604867, 0.0013926218449743324, 0.001994776293750954, 0.022486747675517765, 0.03475973921911147, -0.0018787835600935444, 0.0007305678555345769, -6.328446344870545e-06, 0.00021654365251741697, 0.0015310775111411494, 0.0029395665739686784, -0.004418542043770533, 0.00033393170842083814, -0.000307331170282232, -0.036452821774455614, -0.003936389332449609, -0.0005220932321957705, -0.00021313644197049064, -0.000717444161070357, 0.011923617191531332, 0.1815679705573458, 0.05297262657409617, 0.0016085763302847965, 0.000312112032535299, 7.365635971877625e-05, 0.0015064081934031252, 0.004063769081138934, 0.015896642810012723, -0.018619618439111706, -0.0016812759840602552, -0.00021637600147042014, -3.9202057138579785e-05, 4.448365117918878e-05, 4.611685188861053e-05, 0.00017992273381473272, 0.0007114661952493187, 0.0010036198707577269, 0.00011988063836238968
 Quasisymmetry objective=0.003570243389339057
 aspect=6.000723122106662
 mean iota=0.4189719856198611

fun#138 - J=3.3e-02, Jf=5.1e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.1e-06, J_length=1.5e-06, J_CC=1.1e-07, J_CURVATURE=0.0e+00, J_MSC=3.2e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.0, 5.0, 5.0]
 surface dofs=0.03300829285286313, 0.001455349554729911, 0.00037439447360413075, -9.21438117435848e-05, 0.0001955160661514981, 0.012385777367428744, 0.1883233338788714, -0.08159105764178264, 1.0955035652935715e-07, -0.0007895227606206858, 0.00027429269242399996, 0.0013594283936537003, 0.002034369637440875, 0.022478942404658062, 0.03474022363836718, -0.0018797388914218811, 0.0007267549930165417, -5.876785091730554e-06, 0.00020882855339725517, 0.0015158558981624658, 0.002958578162680172, -0.004407813198882395, 0.0003422220085944297, -0.0003040052009800901, -0.036535984950281694, -0.003914520602675478, -0.0005060325474826641, -0.00021328358078610507, -0.0007211467988116821, 0.011899850597902011, 0.181556460713887, 0.0529571939713349, 0.001611736285600079, 0.00030921657901669875, 7.077433504587719e-05, 0.0014791577283871224, 0.00406821740494595, 0.01591249991893846, -0.018598675951366578, -0.0016706289696325814, -0.00021098650661401935, -3.895938312740741e-05, 3.861341121632936e-05, 5.124992641811378e-05, 0.00018320932181361535, 0.0007104281990488247, 0.0010047090810076167, 0.00011589897188486282
 Quasisymmetry objective=0.003572185519730093
 aspect=6.000935078046114
 mean iota=0.4188901288490777

fun#139 - J=3.3e-02, Jf=5.1e-06, ⟨B·n⟩=3.0e-04, , C-C-Sep=0.09
Jf=5.1e-06, J_length=1.5e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.2e-07, J_LENGTH_PENALTY=1.0e-07
 Coil lengths=sum([5.0, 5.0, 5.0])=15.0, curvature=[4.4, 3.9, 3.6], mean squared curvature=[5.1, 5.0, 5.0]
 surface dofs=0.03300529444412613, 0.00147594076349021, 0.00036688751971796293, -9.397796921988645e-05, 0.00019461626187658058, 0.012399959051245597, 0.18831228219221924, -0.08159284300097878, -3.994823774581766e-06, -0.0007830604415162729, 0.00027316307558388815, 0.0013430058701337803, 0.0020539585199496322, 0.022475080731973452, 0.034730568267472416, -0.0018802115434235478, 0.0007248685719940393, -5.653324822984182e-06, 0.00020501149335322723, 0.001508324976031504, 0.0029679841825528777, -0.004402505082356184, 0.00034632365045965445, -0.00030235967130728356, -0.036577130090562605, -0.0039037010067980477, -0.000498086493006459, -0.00021335637799651803, -0.000722978685915114, 0.011888092030252756, 0.1815507661968244, 0.052949558661605514, 0.0016132996795354025, 0.0003077840478511163, 6.934844782738673e-05, 0.0014656755087067634, 0.0040704182216564294, 0.015920345253904546, -0.018588314615504337, -0.0016653613388831776, -0.00020832004372696444, -3.8839319696290964e-05, 3.570909876847881e-05, 5.378952485805883e-05, 0.00018483536751132162, 0.00070991464844357, 0.0010052479698617516, 0.00011392903478058172
 Quasisymmetry objective=0.003573629336311023
 aspect=6.001039916695978
