
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
fun_coils#47 - J=2.9e-03, Jf=2.8e-03, ⟨B·n⟩=4.0e-03, C-C-Sep=0.07 Jf=2.8e-03, J_length=1.2e-06, J_CC=1.2e-05, J_CURVATURE=0.0e+00, J_MSC=2.6e-05, J_ALS=7.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 4.0, 4.0])=11.6, curvature=[8.8, 9.4, 7.1], mean squared curvature=[10.5, 10.5, 10.2]
fun_coils#48 - J=2.7e-03, Jf=2.6e-03, ⟨B·n⟩=3.9e-03, C-C-Sep=0.06 Jf=2.6e-03, J_length=1.2e-06, J_CC=1.9e-05, J_CURVATURE=0.0e+00, J_MSC=5.8e-05, J_ALS=7.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 4.0, 4.1])=11.8, curvature=[8.8, 8.4, 8.7], mean squared curvature=[10.2, 11.1, 10.0]
fun_coils#49 - J=2.5e-03, Jf=2.5e-03, ⟨B·n⟩=3.8e-03, C-C-Sep=0.06 Jf=2.5e-03, J_length=1.2e-06, J_CC=2.4e-05, J_CURVATURE=3.2e-06, J_MSC=1.6e-05, J_ALS=7.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 4.1, 4.1])=11.8, curvature=[12.9, 8.2, 9.5], mean squared curvature=[10.3, 10.5, 10.0]
fun_coils#50 - J=2.4e-03, Jf=2.4e-03, ⟨B·n⟩=3.7e-03, C-C-Sep=0.05 Jf=2.4e-03, J_length=1.2e-06, J_CC=2.7e-05, J_CURVATURE=0.0e+00, J_MSC=3.4e-07, J_ALS=8.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 4.1, 4.2])=11.9, curvature=[6.9, 8.1, 9.8], mean squared curvature=[9.7, 10.1, 10.1]
fun_coils#51 - J=2.4e-03, Jf=2.2e-03, ⟨B·n⟩=3.5e-03, C-C-Sep=0.04 Jf=2.2e-03, J_length=1.2e-06, J_CC=4.7e-05, J_CURVATURE=2.1e-06, J_MSC=1.6e-04, J_ALS=8.7e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 4.2, 4.3])=12.2, curvature=[10.2, 9.4, 11.8], mean squared curvature=[11.1, 11.1, 10.9]
fun_coils#52 - J=2.3e-03, Jf=2.3e-03, ⟨B·n⟩=3.6e-03, C-C-Sep=0.05 Jf=2.3e-03, J_length=1.2e-06, J_CC=3.7e-05, J_CURVATURE=2.7e-07, J_MSC=2.2e-05, J_ALS=8.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 4.1, 4.2])=12.1, curvature=[8.4, 8.7, 10.8], mean squared curvature=[10.2, 10.5, 10.4]
fun_coils#53 - J=2.3e-03, Jf=2.2e-03, ⟨B·n⟩=3.5e-03, C-C-Sep=0.04 Jf=2.2e-03, J_length=1.2e-06, J_CC=5.4e-05, J_CURVATURE=0.0e+00, J_MSC=6.3e-05, J_ALS=8.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 4.2, 4.3])=12.3, curvature=[8.4, 9.7, 8.1], mean squared curvature=[11.0, 10.6, 9.9]
fun_coils#54 - J=2.2e-03, Jf=2.1e-03, ⟨B·n⟩=3.4e-03, C-C-Sep=0.03 Jf=2.1e-03, J_length=1.2e-06, J_CC=6.2e-05, J_CURVATURE=0.0e+00, J_MSC=6.2e-06, J_ALS=9.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 4.2, 4.4])=12.4, curvature=[7.3, 9.8, 6.7], mean squared curvature=[10.3, 10.1, 9.8]
fun_coils#55 - J=2.1e-03, Jf=2.0e-03, ⟨B·n⟩=3.4e-03, C-C-Sep=0.03 Jf=2.0e-03, J_length=1.2e-06, J_CC=6.7e-05, J_CURVATURE=2.5e-09, J_MSC=2.8e-06, J_ALS=9.4e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.8, 4.3, 4.4])=12.4, curvature=[6.9, 10.1, 6.9], mean squared curvature=[10.2, 10.1, 10.0]
fun_coils#56 - J=2.0e-03, Jf=1.9e-03, ⟨B·n⟩=3.2e-03, C-C-Sep=0.01 Jf=1.9e-03, J_length=1.3e-06, J_CC=8.7e-05, J_CURVATURE=2.8e-07, J_MSC=3.0e-05, J_ALS=1.0e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.4, 4.5])=12.7, curvature=[7.2, 10.5, 9.0], mean squared curvature=[10.4, 10.0, 10.6]
fun_coils#57 - J=2.0e-03, Jf=1.8e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.01 Jf=1.8e-03, J_length=1.3e-06, J_CC=1.0e-04, J_CURVATURE=1.7e-05, J_MSC=1.3e-04, J_ALS=1.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.5, 4.6])=13.1, curvature=[7.1, 17.0, 9.1], mean squared curvature=[10.3, 11.6, 9.9]
fun_coils#58 - J=1.9e-03, Jf=1.8e-03, ⟨B·n⟩=3.2e-03, C-C-Sep=0.01 Jf=1.8e-03, J_length=1.3e-06, J_CC=9.3e-05, J_CURVATURE=2.3e-07, J_MSC=9.3e-06, J_ALS=1.0e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.4, 4.5])=12.8, curvature=[7.2, 10.5, 8.3], mean squared curvature=[10.3, 10.1, 10.3]
fun_coils#59 - J=1.9e-03, Jf=1.7e-03, ⟨B·n⟩=3.0e-03, C-C-Sep=0.01 Jf=1.7e-03, J_length=1.3e-06, J_CC=1.0e-04, J_CURVATURE=5.5e-06, J_MSC=6.5e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.5, 4.6])=13.1, curvature=[7.1, 14.5, 9.1], mean squared curvature=[10.3, 11.1, 10.1]
fun_coils#60 - J=1.9e-03, Jf=1.8e-03, ⟨B·n⟩=3.1e-03, C-C-Sep=0.01 Jf=1.8e-03, J_length=1.3e-06, J_CC=9.9e-05, J_CURVATURE=2.1e-07, J_MSC=1.2e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.4, 4.6])=12.9, curvature=[7.1, 10.5, 8.7], mean squared curvature=[10.3, 10.4, 10.2]
fun_coils#61 - J=1.8e-03, Jf=1.7e-03, ⟨B·n⟩=3.0e-03, C-C-Sep=0.01 Jf=1.7e-03, J_length=1.3e-06, J_CC=1.1e-04, J_CURVATURE=4.0e-06, J_MSC=3.6e-05, J_ALS=1.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.5, 4.7])=13.1, curvature=[6.8, 14.1, 8.7], mean squared curvature=[10.1, 10.8, 9.7]
fun_coils#62 - J=1.8e-03, Jf=1.7e-03, ⟨B·n⟩=3.0e-03, C-C-Sep=0.01 Jf=1.7e-03, J_length=1.3e-06, J_CC=9.9e-05, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.5, 4.6])=13.0, curvature=[6.8, 9.6, 8.2], mean squared curvature=[9.8, 9.4, 9.5]
fun_coils#63 - J=1.8e-03, Jf=1.7e-03, ⟨B·n⟩=3.0e-03, C-C-Sep=0.01 Jf=1.7e-03, J_length=1.3e-06, J_CC=1.0e-04, J_CURVATURE=0.0e+00, J_MSC=2.6e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.9, 4.5, 4.6])=13.1, curvature=[6.8, 9.7, 8.5], mean squared curvature=[10.0, 9.5, 9.5]
fun_coils#64 - J=2.3e-01, Jf=1.6e-03, ⟨B·n⟩=2.7e-03, C-C-Sep=0.04 Jf=1.6e-03, J_length=1.4e-06, J_CC=9.4e-05, J_CURVATURE=1.2e-02, J_MSC=2.1e-01, J_ALS=1.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 5.0, 5.2])=14.4, curvature=[8.4, 178.3, 15.9], mean squared curvature=[14.6, 74.9, 12.5]
fun_coils#65 - J=1.8e-03, Jf=1.5e-03, ⟨B·n⟩=2.8e-03, C-C-Sep=0.01 Jf=1.5e-03, J_length=1.3e-06, J_CC=1.1e-04, J_CURVATURE=2.2e-05, J_MSC=1.6e-04, J_ALS=1.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.6, 4.8])=13.5, curvature=[7.3, 17.5, 10.2], mean squared curvature=[11.0, 11.5, 10.0]
fun_coils#66 - J=1.7e-03, Jf=1.6e-03, ⟨B·n⟩=2.9e-03, C-C-Sep=0.01 Jf=1.6e-03, J_length=1.3e-06, J_CC=1.1e-04, J_CURVATURE=1.5e-08, J_MSC=1.1e-05, J_ALS=1.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.6, 4.7])=13.3, curvature=[7.0, 10.3, 9.3], mean squared curvature=[10.4, 10.2, 9.7]
fun_coils#67 - J=1.7e-03, Jf=1.5e-03, ⟨B·n⟩=2.8e-03, C-C-Sep=0.01 Jf=1.5e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=3.4e-06, J_MSC=7.0e-05, J_ALS=1.3e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.7, 4.8])=13.5, curvature=[7.5, 12.2, 10.3], mean squared curvature=[10.5, 11.1, 10.2]
fun_coils#68 - J=1.6e-03, Jf=1.5e-03, ⟨B·n⟩=2.8e-03, C-C-Sep=0.01 Jf=1.5e-03, J_length=1.3e-06, J_CC=1.1e-04, J_CURVATURE=1.9e-08, J_MSC=6.9e-06, J_ALS=1.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.6, 4.8])=13.5, curvature=[7.4, 10.2, 9.7], mean squared curvature=[10.2, 10.2, 10.2]
fun_coils#69 - J=1.6e-03, Jf=1.4e-03, ⟨B·n⟩=2.7e-03, C-C-Sep=0.01 Jf=1.4e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=3.8e-07, J_MSC=1.8e-05, J_ALS=1.3e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.7, 4.8])=13.6, curvature=[7.6, 10.9, 9.9], mean squared curvature=[10.5, 10.2, 10.3]
fun_coils#70 - J=1.5e-03, Jf=1.4e-03, ⟨B·n⟩=2.7e-03, C-C-Sep=0.01 Jf=1.4e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=0.0e+00, J_MSC=4.0e-07, J_ALS=1.3e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.7, 4.9])=13.6, curvature=[7.4, 9.4, 8.8], mean squared curvature=[10.0, 10.1, 9.7]
fun_coils#71 - J=2.2e-03, Jf=1.3e-03, ⟨B·n⟩=2.6e-03, C-C-Sep=0.02 Jf=1.3e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=1.2e-04, J_MSC=6.7e-04, J_ALS=1.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.2, 4.9, 5.0])=14.1, curvature=[7.7, 30.2, 8.7], mean squared curvature=[10.5, 13.6, 10.0]
fun_coils#72 - J=1.5e-03, Jf=1.4e-03, ⟨B·n⟩=2.7e-03, C-C-Sep=0.02 Jf=1.4e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=1.3e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.7, 4.9])=13.7, curvature=[7.5, 9.4, 8.7], mean squared curvature=[10.1, 10.5, 9.7]
fun_coils#73 - J=1.4e-03, Jf=1.3e-03, ⟨B·n⟩=2.6e-03, C-C-Sep=0.02 Jf=1.3e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=0.0e+00, J_MSC=3.3e-05, J_ALS=1.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.8, 5.0])=13.9, curvature=[7.7, 9.4, 9.0], mean squared curvature=[10.4, 10.7, 10.0]
fun_coils#74 - J=1.4e-03, Jf=1.3e-03, ⟨B·n⟩=2.6e-03, C-C-Sep=0.02 Jf=1.3e-03, J_length=1.4e-06, J_CC=1.1e-04, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=1.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.1, 4.9, 5.0])=14.0, curvature=[7.6, 8.8, 8.6], mean squared curvature=[10.4, 10.3, 10.0]
fun_coils#75 - J=1.4e-03, Jf=1.3e-03, ⟨B·n⟩=2.6e-03, C-C-Sep=0.03 Jf=1.3e-03, J_length=1.4e-06, J_CC=1.0e-04, J_CURVATURE=0.0e+00, J_MSC=1.8e-05, J_ALS=1.4e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.2, 4.9, 5.1])=14.2, curvature=[7.5, 8.4, 8.3], mean squared curvature=[10.4, 10.5, 10.1]
fun_coils#76 - J=1.3e-03, Jf=1.2e-03, ⟨B·n⟩=2.6e-03, C-C-Sep=0.04 Jf=1.2e-03, J_length=1.4e-06, J_CC=9.4e-05, J_CURVATURE=2.6e-07, J_MSC=1.7e-05, J_ALS=1.5e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.2, 5.0, 5.2])=14.4, curvature=[7.3, 11.5, 8.7], mean squared curvature=[10.4, 10.4, 10.1]
fun_coils#77 - J=1.3e-03, Jf=1.2e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.05 Jf=1.2e-03, J_length=1.5e-06, J_CC=8.4e-05, J_CURVATURE=0.0e+00, J_MSC=2.8e-06, J_ALS=1.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 5.1, 5.2])=14.6, curvature=[6.9, 8.6, 8.9], mean squared curvature=[10.2, 10.1, 10.0]
fun_coils#78 - J=1.3e-03, Jf=1.2e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.06 Jf=1.2e-03, J_length=1.5e-06, J_CC=6.2e-05, J_CURVATURE=2.9e-05, J_MSC=9.7e-05, J_ALS=1.7e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 5.2, 5.4])=15.0, curvature=[7.1, 18.3, 9.5], mean squared curvature=[10.6, 11.3, 10.2]
fun_coils#79 - J=1.3e-03, Jf=1.2e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.06 Jf=1.2e-03, J_length=1.5e-06, J_CC=7.6e-05, J_CURVATURE=5.9e-10, J_MSC=9.3e-06, J_ALS=1.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.3, 5.1, 5.3])=14.7, curvature=[6.9, 10.1, 9.2], mean squared curvature=[10.3, 10.3, 10.0]
fun_coils#80 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=5.7e-05, J_CURVATURE=1.5e-06, J_MSC=1.9e-05, J_ALS=1.7e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 5.3, 5.4])=15.0, curvature=[7.1, 12.9, 9.6], mean squared curvature=[10.5, 10.4, 10.2]
fun_coils#81 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=5.1e-05, J_CURVATURE=1.9e-07, J_MSC=6.6e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 5.3, 5.4])=15.1, curvature=[7.2, 11.3, 9.6], mean squared curvature=[10.3, 10.1, 10.1]
fun_coils#82 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=5.2e-05, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 5.3, 5.4])=15.1, curvature=[7.3, 9.2, 9.5], mean squared curvature=[10.2, 9.9, 10.1]
fun_coils#83 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.5e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=4.8e-05, J_CURVATURE=8.3e-08, J_MSC=1.3e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 5.3, 5.5])=15.2, curvature=[7.4, 10.7, 9.6], mean squared curvature=[10.1, 10.0, 10.1]
fun_coils#84 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.05 Jf=1.1e-03, J_length=1.5e-06, J_CC=3.9e-05, J_CURVATURE=2.0e-05, J_MSC=4.8e-05, J_ALS=1.9e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.6, 19.0, 9.0], mean squared curvature=[10.1, 11.0, 9.7]
fun_coils#85 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=4.4e-05, J_CURVATURE=7.7e-07, J_MSC=3.2e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.4, 5.4, 5.5])=15.3, curvature=[7.5, 12.0, 9.3], mean squared curvature=[10.1, 10.2, 9.9]
fun_coils#86 - J=1.2e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=3.8e-05, J_CURVATURE=1.2e-05, J_MSC=1.2e-05, J_ALS=1.9e-06, J_LENGTH_PENALTY=1.8e-06 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.6, 19.7, 8.6], mean squared curvature=[10.0, 10.5, 9.4]
fun_coils#87 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=4.1e-05, J_CURVATURE=3.0e-07, J_MSC=2.5e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.3, curvature=[7.5, 11.6, 9.0], mean squared curvature=[10.0, 10.2, 9.7]
fun_coils#88 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=3.6e-05, J_CURVATURE=5.1e-06, J_MSC=1.3e-05, J_ALS=1.8e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.6, 14.4, 8.1], mean squared curvature=[10.0, 10.5, 9.0]
fun_coils#89 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=3.8e-05, J_CURVATURE=2.5e-07, J_MSC=2.5e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=3.9e-07 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.5, 11.2, 8.5], mean squared curvature=[10.0, 10.2, 9.3]
fun_coils#90 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=3.6e-05, J_CURVATURE=1.0e-06, J_MSC=4.0e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.3, curvature=[7.5, 12.1, 7.7], mean squared curvature=[10.0, 10.3, 8.7]
fun_coils#91 - J=1.1e-03, Jf=1.1e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.1e-03, J_length=1.5e-06, J_CC=3.4e-05, J_CURVATURE=4.0e-09, J_MSC=1.4e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.3, curvature=[7.5, 10.1, 7.0], mean squared curvature=[10.2, 10.0, 8.5]
fun_coils#92 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=2.3e-03, C-C-Sep=0.06 Jf=1.0e-03, J_length=1.5e-06, J_CC=3.2e-05, J_CURVATURE=5.4e-06, J_MSC=4.8e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=2.0e-06 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.6, 16.6, 7.0], mean squared curvature=[10.1, 10.3, 8.5]
fun_coils#93 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=2.4e-03, C-C-Sep=0.06 Jf=1.0e-03, J_length=1.5e-06, J_CC=3.3e-05, J_CURVATURE=1.9e-07, J_MSC=1.8e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=2.4e-08 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.5, 11.3, 7.0], mean squared curvature=[10.1, 10.1, 8.5]
fun_coils#94 - J=1.1e-03, Jf=1.0e-03, ⟨B·n⟩=2.3e-03, C-C-Sep=0.06 Jf=1.0e-03, J_length=1.5e-06, J_CC=3.2e-05, J_CURVATURE=5.8e-07, J_MSC=9.2e-09, J_ALS=1.8e-06, J_LENGTH_PENALTY=4.3e-06 Coil lengths=sum([4.5, 5.4, 5.5])=15.5, curvature=[7.5, 12.3, 6.7], mean squared curvature=[9.9, 10.0, 8.4]
fun_coils#95 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=2.3e-03, C-C-Sep=0.06 Jf=1.0e-03, J_length=1.5e-06, J_CC=3.1e-05, J_CURVATURE=9.1e-06, J_MSC=2.7e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.6, 17.2, 6.4], mean squared curvature=[10.1, 10.2, 8.2]
fun_coils#96 - J=1.0e-03, Jf=9.9e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.07 Jf=9.9e-04, J_length=1.5e-06, J_CC=3.1e-05, J_CURVATURE=2.4e-07, J_MSC=1.2e-05, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.7, 10.9, 6.3], mean squared curvature=[10.5, 10.1, 8.1]
fun_coils#97 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=2.3e-03, C-C-Sep=0.07 Jf=1.0e-03, J_length=1.5e-06, J_CC=3.2e-05, J_CURVATURE=0.0e+00, J_MSC=1.0e-08, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.3, curvature=[7.6, 9.2, 6.4], mean squared curvature=[10.0, 9.8, 8.2]
fun_coils#98 - J=1.0e-03, Jf=1.0e-03, ⟨B·n⟩=2.3e-03, C-C-Sep=0.07 Jf=1.0e-03, J_length=1.5e-06, J_CC=3.2e-05, J_CURVATURE=3.8e-09, J_MSC=3.1e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.3, curvature=[7.6, 10.1, 6.3], mean squared curvature=[10.2, 10.0, 8.1]
fun_coils#99 - J=1.0e-03, Jf=9.9e-04, ⟨B·n⟩=2.3e-03, C-C-Sep=0.07 Jf=9.9e-04, J_length=1.5e-06, J_CC=2.9e-05, J_CURVATURE=2.8e-08, J_MSC=3.3e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.4, curvature=[7.7, 10.4, 6.3], mean squared curvature=[10.3, 10.0, 8.1]
fun_coils#100 - J=1.4e-03, Jf=9.3e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.07 Jf=9.3e-04, J_length=1.6e-06, J_CC=1.5e-05, J_CURVATURE=7.5e-05, J_MSC=2.7e-04, J_ALS=1.9e-06, J_LENGTH_PENALTY=1.5e-04 Coil lengths=sum([4.6, 5.6, 5.6])=15.8, curvature=[7.4, 29.7, 8.7], mean squared curvature=[10.6, 12.2, 8.9]
fun_coils#101 - J=1.0e-03, Jf=9.6e-04, ⟨B·n⟩=2.2e-03, C-C-Sep=0.07 Jf=9.6e-04, J_length=1.5e-06, J_CC=2.4e-05, J_CURVATURE=3.0e-08, J_MSC=4.3e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=2.3e-06 Coil lengths=sum([4.5, 5.5, 5.5])=15.5, curvature=[7.6, 10.4, 6.1], mean squared curvature=[10.2, 10.2, 8.0]
fun_coils#102 - J=9.6e-04, Jf=9.3e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.07 Jf=9.3e-04, J_length=1.5e-06, J_CC=2.0e-05, J_CURVATURE=7.7e-08, J_MSC=9.0e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=9.1e-07 Coil lengths=sum([4.5, 5.5, 5.5])=15.5, curvature=[7.5, 10.4, 7.6], mean squared curvature=[10.3, 10.3, 8.5]
fun_coils#103 - J=9.3e-04, Jf=9.0e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.08 Jf=9.0e-04, J_length=1.6e-06, J_CC=1.7e-05, J_CURVATURE=0.0e+00, J_MSC=1.9e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=9.2e-06 Coil lengths=sum([4.5, 5.5, 5.5])=15.6, curvature=[7.4, 9.5, 9.3], mean squared curvature=[10.1, 10.1, 9.3]
fun_coils#104 - J=1.2e-03, Jf=8.9e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.07 Jf=8.9e-04, J_length=1.5e-06, J_CC=2.0e-05, J_CURVATURE=1.0e-04, J_MSC=1.8e-04, J_ALS=1.7e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.4, 5.5])=15.3, curvature=[7.2, 38.6, 12.0], mean squared curvature=[10.1, 11.1, 11.5]
fun_coils#105 - J=9.2e-04, Jf=9.0e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.08 Jf=9.0e-04, J_length=1.6e-06, J_CC=1.8e-05, J_CURVATURE=5.7e-07, J_MSC=1.7e-06, J_ALS=1.8e-06, J_LENGTH_PENALTY=2.2e-06 Coil lengths=sum([4.5, 5.5, 5.5])=15.5, curvature=[7.4, 11.7, 9.8], mean squared curvature=[10.1, 10.2, 9.6]
fun_coils#106 - J=9.8e-04, Jf=8.8e-04, ⟨B·n⟩=2.1e-03, C-C-Sep=0.08 Jf=8.8e-04, J_length=1.5e-06, J_CC=1.9e-05, J_CURVATURE=1.9e-06, J_MSC=7.9e-05, J_ALS=1.8e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 5.5, 5.5])=15.4, curvature=[7.3, 10.5, 11.7], mean squared curvature=[10.2, 9.9, 11.2]
