
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 1.4950781826898709e-05
fun_coils_simple#1 - J=1.1e-02, Jf=1.9e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.11 Jf=1.9e-05, J_length=4.4e-06, J_CC=3.5e-08, J_CURVATURE=4.1e-06, J_MSC=2.0e-03, J_ALS=1.1e-06, J_LENGTH_PENALTY=9.0e-03 Coil lengths=sum([4.5, 4.5, 4.4, 4.2, 4.3, 4.4, 4.4, 4.5, 4.5, 4.5])=44.1, curvature=[6.9, 6.2, 7.8, 11.1, 8.3, 9.1, 11.2, 8.9, 10.2, 9.8], mean squared curvature=[12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.6, 6.7, 7.0, 4.9, 5.6, 6.4, 7.5, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.3, 10.0, 10.0, 10.0]
 surface dofs=0.17895076223118395, -0.19005030474471293, -0.003892803801510445, 0.0011068466321238622, -0.004634968765816438, -0.04828002818113014, 0.1282920597317834, 0.013086370962666632, 0.0811888544710242, 0.0018694692398949237, -0.0013665718711356576, 0.0037414424072678364, -0.0021137491068569177, -0.0035014374744940136, 0.00987932829974197, -0.003089355998174948, -0.0013980991856963295, -0.0001441374326820871, -0.0004700288303095674, -0.00014053847885015953, 0.0009348189285500172, 0.00012197302848313021, 0.0008659309412641578, 4.735277188017213e-05, -0.23651085932380486, 0.16573368169144562, -0.001695953609560404, -0.001069869293107777, -0.003305586106395733, -0.052042385535804314, 0.16764385402424295, 0.03691037237360764, -0.0697584518500506, -0.0013569772846037539, -0.0008629422618322867, 0.0016558681904671308, -0.005593515412080328, -0.005449067862597, -0.004552393202355814, -0.008154390198346793, 0.0012810648289058827, 0.00021345264841004402, -0.00012875601001869242, 2.9060106879024277e-05, 0.0018313274794613526, -0.0003199272794889313, 0.0002506735754736158, -0.00047449094080659104
 aspect=7.008550702449212
 mean iota=0.4490961520793884

fun#184 - J=1.5e-02, Jf=1.7e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.7e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-09, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.6e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.6, 6.7, 6.8, 4.9, 5.5, 6.5, 7.5, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.3, 10.0, 10.0, 10.0]
 surface dofs=0.1791391952536154, -0.1898405807690116, -0.003895014437890061, 0.001111478858872476, -0.004622967896439915, -0.04828566538020754, 0.1282666809214111, 0.013093790440678807, 0.08115360449227456, 0.001874735761775457, -0.0013705258832203604, 0.0037401758705073963, -0.002109299693324063, -0.0035005155713509198, 0.009847566320926225, -0.003127810183394234, -0.0014020453137047698, -0.00013542258815493923, -0.0004824336857933428, -0.00013080936241882993, 0.0009273698181760992, 0.00014623071887785374, 0.0008770920273565801, 5.255298171192414e-05, -0.2364889956343067, 0.1656317854296436, -0.001718277371060195, -0.0010753550920141806, -0.003302509765037787, -0.052049988852872334, 0.1676612339894128, 0.03692196858129493, -0.06975814075735352, -0.001362916488237547, -0.000871049697981919, 0.0016601950244336111, -0.0055701044899625, -0.005463214615005144, -0.004559311695712144, -0.008135259421049354, 0.0012887629291916897, 0.0002218399657703426, -0.00013870788274469587, 2.714479808869294e-05, 0.0018450788323147581, -0.00031330649164208166, 0.00024685290106924926, -0.0004810491458018915
 aspect=7.0079473082312305
 mean iota=0.44890850314760017

fun#185 - J=1.5e-02, Jf=1.7e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.7e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.3e-09, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.6, 6.7, 6.7, 4.8, 5.4, 6.6, 7.5, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.4, 10.0, 10.0, 10.0]
 surface dofs=0.17935789510695038, -0.18961176793464748, -0.0038953062543442755, 0.0011241708215566078, -0.0046034302148866574, -0.0482866727464344, 0.12823373578965994, 0.013109662373636817, 0.08110876330506385, 0.0018835791658219573, -0.0013736030218276087, 0.0037421398790220286, -0.002102176619668772, -0.003508961868097205, 0.009818366508249242, -0.003169295073112891, -0.0014049412047195114, -0.00012400697952993963, -0.0005007146970191059, -0.00011745089114327339, 0.0009153799347083353, 0.00016890083772219005, 0.0008932607876298352, 5.309253630239308e-05, -0.23646134554070258, 0.16552178876196863, -0.0017431637027757508, -0.0010766866230750144, -0.0033026455264020226, -0.052054444708745644, 0.16765471917524538, 0.03693030889022504, -0.06973413203159966, -0.0013843608338514831, -0.0008796471457233923, 0.0016695931935544542, -0.005548555416647059, -0.00548528239521999, -0.004569685644666797, -0.008107941312444454, 0.001299802735161065, 0.00023236009190390498, -0.00015291220649691668, 2.0758337834282972e-05, 0.00186909230257029, -0.0003094386490603192, 0.00023881068754484796, -0.00048786629374555766
 aspect=7.007607331398591
 mean iota=0.44866140135801164

fun#186 - J=1.5e-02, Jf=1.7e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.7e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.4e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.5, 5.6, 6.6, 7.0, 4.8, 5.4, 6.6, 7.5, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.4, 10.0, 10.0, 10.0]
 surface dofs=0.17954828942825748, -0.18940903756063102, -0.0039041169074321147, 0.0011323197798727928, -0.004584610698470824, -0.048291103568230465, 0.12819815960352712, 0.013102394677703463, 0.08105817587332759, 0.001887059333815411, -0.0013773901707265631, 0.0037526872071903653, -0.002098308563431892, -0.0035092947209697987, 0.009774063606516094, -0.003214532766156002, -0.0014041623386428182, -0.00011693909338199457, -0.0005109363426195445, -0.00010524131789706416, 0.0009055628209864348, 0.00017611298501923162, 0.0008985104658697915, 4.9905157495200256e-05, -0.23643448976660553, 0.16542311272053536, -0.0017671960807438198, -0.0010836318018906438, -0.003292550729065275, -0.05205351503714171, 0.16763313431354496, 0.03695016160533497, -0.06970782145948429, -0.001399119847157357, -0.0008865752173309905, 0.0016842947441578797, -0.005526660264954619, -0.005532486247180806, -0.004563731532257344, -0.008073873188492137, 0.0013141000447827885, 0.00023797475307056157, -0.0001611089476811857, 2.1329110856324285e-05, 0.001874717263976604, -0.0003158049611490441, 0.0002406648039153168, -0.0004923916885971719
 aspect=7.007618699349438
 mean iota=0.44849318097986796

fun#187 - J=1.5e-02, Jf=1.7e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.7e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.1e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.9e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.5, 5.6, 6.6, 7.2, 4.8, 5.4, 6.6, 7.5, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.5, 10.0, 10.0, 10.0]
 surface dofs=0.17974113893660668, -0.18920463867547013, -0.00392076165857191, 0.001143182456915465, -0.004566912105276291, -0.048301540054281215, 0.12815918815275465, 0.013093967141649942, 0.08101105193042893, 0.0019010858904927213, -0.0013814175069485298, 0.0037715788869230812, -0.002095885599561447, -0.0035112718788113326, 0.009736231333724081, -0.003265018905020955, -0.0014014838377815883, -0.00010957418123570235, -0.0005196256457503396, -9.618796555678662e-05, 0.0008989760682640027, 0.00018797429738618088, 0.0009199795221011257, 5.7599385056673194e-05, -0.23639987982243357, 0.16532033591487333, -0.0017968834332651531, -0.0010881955916018456, -0.00328021632622789, -0.05206581548173292, 0.16760115382625196, 0.03699347950263085, -0.06967102448190181, -0.0014262674164088743, -0.0008923730918588235, 0.0017062556541373247, -0.005503365675064246, -0.005585661788759733, -0.004551748010401547, -0.008044101059502762, 0.0013260451124467389, 0.00024311430832370565, -0.0001684761156534736, 1.6305588836445434e-05, 0.0018843962433941705, -0.0003052980927385089, 0.000234193077696042, -0.0005069170568460584
 aspect=7.007584419960061
 mean iota=0.4483464419933124

fun#188 - J=1.5e-02, Jf=1.7e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.7e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.7e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.5, 5.5, 6.6, 7.4, 4.8, 5.5, 6.6, 7.6, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.5, 10.0, 10.0, 10.0]
 surface dofs=0.17991394648915282, -0.18901459386598984, -0.003941695177619052, 0.0011580672903935077, -0.004553561028375682, -0.04831033721759219, 0.1281127608498424, 0.013085007152374139, 0.08096726310562591, 0.0019157501099489266, -0.0013830742949772247, 0.0037937395780003992, -0.002095559986983457, -0.003500272447257434, 0.00970192832780425, -0.0033175175103691565, -0.0014057548889943351, -0.00010291319734103735, -0.0005231682422438009, -9.264176713419458e-05, 0.0008947770590397865, 0.00019105827853082777, 0.0009363489503515714, 5.6530787433962845e-05, -0.236356346904563, 0.16521927311714463, -0.0018325307039954407, -0.0010855242221782671, -0.003277681596519182, -0.052088291694689266, 0.16756940465915168, 0.03704128686120741, -0.06962580656939675, -0.0014511983872437138, -0.0008924803887343954, 0.0017267623404354294, -0.0054826842409194465, -0.0056248077191235635, -0.004549828529277097, -0.008015040687166198, 0.0013426511707487036, 0.0002470275408047549, -0.00017289957245639637, 5.431260437406334e-06, 0.00189228825510471, -0.00030409319017953495, 0.00022890394659323815, -0.0005123385702787037
 aspect=7.007859581367688
 mean iota=0.4481993142118545

fun#189 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.6e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.5, 6.5, 7.5, 4.9, 5.5, 6.6, 7.7, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.5, 10.0, 10.0, 10.0]
 surface dofs=0.18009717092013755, -0.18881584548927843, -0.003958761614123971, 0.0011852726925206086, -0.004543394913193652, -0.04832062613296005, 0.1280523766423276, 0.013089513368907511, 0.08093927676180644, 0.0019349168004173817, -0.0013886208945280976, 0.0038183908215292514, -0.002087628942110959, -0.0034920656206651746, 0.009665792748853215, -0.0033769443338806247, -0.0014160889461512845, -9.490562974330994e-05, -0.000524539538948702, -0.00010240907536295225, 0.0008952796116999702, 0.00018265243231479954, 0.0009468143079783689, 4.758502253769004e-05, -0.23630929282883634, 0.16510730784077712, -0.001867491421773076, -0.001070519529404503, -0.0032879367286073294, -0.05214228077101606, 0.16755476475024453, 0.037099975198844275, -0.06958753409616653, -0.0014805013012173182, -0.0008970094586094523, 0.0017483567602284776, -0.005443284627452905, -0.005672531693717811, -0.00457662871525678, -0.007976856300271444, 0.001365765758681192, 0.00025183020055568884, -0.00017398688269563325, -2.254304651024593e-05, 0.001904689578919917, -0.0002953665969619966, 0.00022579386818895946, -0.0005116903632930171
 aspect=7.008097110303899
 mean iota=0.44806175553590266

fun#190 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.8e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.5, 6.5, 7.5, 4.9, 5.6, 6.6, 7.7, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.6, 10.0, 10.0, 10.0]
 surface dofs=0.18026180285005966, -0.1886388346898371, -0.003972320414071543, 0.001206980131305362, -0.004531128374734216, -0.04833524821217686, 0.1279960057349286, 0.013095167278982757, 0.08090775630280117, 0.001951784396443775, -0.0013948380615321188, 0.0038366352509498327, -0.002081946737673859, -0.003483910194866039, 0.009634386845867518, -0.0034266859062463805, -0.0014217866513292529, -8.812155590317337e-05, -0.0005270781221284266, -0.00011060064928609165, 0.0009023370641183932, 0.0001807022128830973, 0.0009641712516097205, 4.47918903921532e-05, -0.23627554370950124, 0.16500307090958535, -0.001891959553177864, -0.001061749682551868, -0.003293298984716085, -0.05218882103130741, 0.167542693024339, 0.037157869079572824, -0.06955270819620024, -0.0015078938637134954, -0.0009022151185919882, 0.0017673574522577976, -0.005410625425797843, -0.005710411567756696, -0.004585680127217932, -0.007944614371441337, 0.001382475294550776, 0.0002556580520929044, -0.00017803925455825447, -4.31656295660794e-05, 0.0019212444315572408, -0.0002867665607266914, 0.0002159818931798388, -0.000516691293068868
 aspect=7.008178543565518
 mean iota=0.44793954581547785

fun#191 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.5, 6.6, 7.5, 4.9, 5.6, 6.6, 7.7, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.5, 4.4, 5.6, 10.0, 10.0, 10.0]
 surface dofs=0.18036614510585333, -0.18852586380563802, -0.003980076150959208, 0.0012165875841018414, -0.004524488812470015, -0.04834921500787244, 0.12796652987510895, 0.013103606924856988, 0.08088765894386829, 0.0019650389663689307, -0.001400368438648678, 0.003848188279404622, -0.002077445599665765, -0.003481545512687396, 0.009607771711074522, -0.0034570042993336708, -0.0014279907898951504, -8.452598637494028e-05, -0.00052936040317743, -0.00011073055121487666, 0.0009078313000793462, 0.00018393626519477038, 0.0009761867895911954, 4.6387491453366035e-05, -0.23625211016251388, 0.16493424969882023, -0.001906991974639215, -0.0010604253804257576, -0.0032940060702888914, -0.052209900109738014, 0.16753236611577127, 0.037191128917708934, -0.06953140671673544, -0.0015272719637850491, -0.0009074089599092496, 0.0017831615338411543, -0.005389673401343859, -0.005738265161436233, -0.004599936186719494, -0.007925272291204205, 0.0013966485963180203, 0.00025785749008396956, -0.00018135931530883286, -4.8378221537194124e-05, 0.001931338779115883, -0.00027852040816326353, 0.00020746647376494707, -0.0005232516249023007
 aspect=7.00811163595604
 mean iota=0.44784054068066204

fun#192 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.4e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.8, 5.6, 5.5, 6.6, 7.4, 4.9, 5.7, 6.6, 7.7, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.5, 5.6, 10.0, 10.0, 10.0]
 surface dofs=0.18051427873446493, -0.1883556289406538, -0.003987641546355166, 0.0012235908716381298, -0.004507354446286192, -0.048377081616484824, 0.12793428104854646, 0.013110645343367904, 0.08085247883771204, 0.00198090358461048, -0.001404364323793782, 0.003855175566609731, -0.0020720750144843695, -0.0034828041378879423, 0.009562167891102088, -0.0034920345241585193, -0.0014449470306153488, -7.822524920459968e-05, -0.0005410429098501395, -9.929336072922279e-05, 0.0009075144021717633, 0.00019336627100919536, 0.0009842527318374408, 4.6930737371082846e-05, -0.2362163620869231, 0.1648427052787874, -0.0019291363250117921, -0.0010647204869845607, -0.003290141603771128, -0.05222124681380154, 0.16751901455539167, 0.03723814067326832, -0.06950779495427546, -0.0015597415580689323, -0.0009117510904183236, 0.0017985877503420488, -0.005369459756619994, -0.005771008817860372, -0.004628742043576595, -0.007908683998425061, 0.001425205291322311, 0.0002651700620383176, -0.00019663029146184223, -4.227256193341228e-05, 0.001953744861993903, -0.00028615277706011967, 0.00020572921809491586, -0.0005238368355897792
 aspect=7.007846336270717
 mean iota=0.4476985661957257

fun#193 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.8e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.9, 5.7, 5.4, 6.6, 7.2, 4.9, 5.7, 6.5, 7.7, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.5, 5.7, 10.0, 10.0, 10.0]
 surface dofs=0.1806676622865581, -0.18817804720704887, -0.003994152819966574, 0.0012368450724337835, -0.004487514521628151, -0.04840630388219723, 0.127899884214623, 0.013111593557528356, 0.08082183849228602, 0.0019978158932154795, -0.0014072614517131384, 0.00386067841240876, -0.002073010097878318, -0.003476995672879246, 0.00951790062220493, -0.0035260172546107177, -0.0014648200698284253, -7.236352822309889e-05, -0.0005513487849024027, -9.213560132719709e-05, 0.0008997314297330418, 0.0002051881085578665, 0.0009844224197532523, 4.3785678807138566e-05, -0.23617610237347045, 0.16475351711975442, -0.0019510480233233748, -0.0010637123851075206, -0.0032927308339942033, -0.05223930943237567, 0.16750374112723415, 0.03729790580840215, -0.06948030023348023, -0.0016004014691304476, -0.0009151437701634883, 0.0018110957763294634, -0.005355207804593053, -0.005790103736414093, -0.004649438005206774, -0.007896746443560506, 0.001458798770201436, 0.0002722766157391256, -0.00021171853389335483, -4.184520248991751e-05, 0.001969050276716025, -0.00029337283557269743, 0.00021574469597847507, -0.0005217546047756334
 aspect=7.007740751254201
 mean iota=0.4475790705052395

fun#194 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.8e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.3e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.9, 5.7, 5.5, 6.6, 7.0, 4.9, 5.7, 6.5, 7.7, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.5, 5.7, 10.0, 10.0, 10.0]
 surface dofs=0.18078298635976364, -0.1880317547849884, -0.004002863262714343, 0.001241953407789666, -0.004477823627888352, -0.04842702948108241, 0.12788258799484795, 0.013112879977308632, 0.08080365549044277, 0.0020126919106314037, -0.001406764178003843, 0.0038620395275123466, -0.0020851308193942483, -0.0034684766180121465, 0.009473510972543056, -0.0035559788091806457, -0.0014769102357912588, -7.111853422560438e-05, -0.0005525976689996432, -8.922107000264498e-05, 0.0008948662935658578, 0.0002231987799738484, 0.0009915620293497803, 5.1237274326266724e-05, -0.23614698093578476, 0.1646851734903068, -0.0019679243387114016, -0.0010685426664065506, -0.003291544909093967, -0.05224661821387739, 0.16748496487946307, 0.03733421397155382, -0.0694612288353673, -0.0016276863335769342, -0.0009132602687479036, 0.0018164902188667778, -0.0053557479373515186, -0.005795983728416712, -0.004639226754902116, -0.007895141395776824, 0.0014800095129443923, 0.0002735053603999576, -0.00021649709291406575, -3.7522487861312726e-05, 0.001968696987170482, -0.00028267588992922154, 0.00021851016081912505, -0.0005332845668161029
 aspect=7.00765693572401
 mean iota=0.4475293707791442

fun#195 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.0e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.2e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.9, 5.7, 5.5, 6.6, 6.7, 4.8, 5.7, 6.5, 7.6, 7.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.4, 5.7, 10.0, 10.0, 10.0]
 surface dofs=0.18091474654903553, -0.187850231075813, -0.004018279551751914, 0.0012479859663696948, -0.00446359579331324, -0.04846407167466568, 0.12786673624028785, 0.013125445068566792, 0.08079000820680753, 0.002033396267247174, -0.001409288503413916, 0.003867058422169595, -0.002096542973603901, -0.0034517948851426057, 0.009410578345238464, -0.003593490432388568, -0.001494287212326364, -6.976035202161856e-05, -0.0005532827041032226, -8.762209955627981e-05, 0.0008932403802639137, 0.0002427837847970594, 0.0009985121557084203, 5.544078482478814e-05, -0.23611965684241762, 0.16459882573463902, -0.001994363153658331, -0.0010733802830698179, -0.0032862017210495463, -0.05226416702892503, 0.16746068346237702, 0.03738988912107737, -0.0694438073626287, -0.0016631916512793922, -0.0009140676614701293, 0.0018263295934548781, -0.005344936309703362, -0.005804297256277366, -0.004633179714924352, -0.007890288658113222, 0.0015045289925150814, 0.0002746807856647852, -0.0002213738092087368, -3.584633957065029e-05, 0.0019709182552817995, -0.0002743675897078232, 0.00021789155756177657, -0.0005416552978097073
 aspect=7.007398967751731
 mean iota=0.4474900146549883

fun#196 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.2e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.1e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.9, 5.7, 5.5, 6.6, 6.5, 4.8, 5.7, 6.5, 7.5, 7.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.4, 5.6, 10.0, 10.0, 10.0]
 surface dofs=0.18105044157621364, -0.1876540747091157, -0.004031781323827322, 0.0012600305925971821, -0.004436775458115237, -0.048516200809122514, 0.12784604488022225, 0.01316283760122621, 0.08078599435016788, 0.002051215498844821, -0.0014209650443614357, 0.003868062100847876, -0.002090441755155595, -0.003448032632694745, 0.009354567611412878, -0.003639017261456054, -0.0015010688940521896, -6.503325957968889e-05, -0.0005622048302484489, -9.102792371491156e-05, 0.0008978197952248692, 0.0002695059375676498, 0.0010178913591049332, 6.254100695245392e-05, -0.23610871853443774, 0.16449242845461629, -0.0020103759600495464, -0.0010754203700145883, -0.003279776803200894, -0.05229459808180808, 0.16743564806965375, 0.03745535902291409, -0.06943903805615036, -0.00170539340978825, -0.0009268531912387608, 0.0018361538629866972, -0.005299993897696038, -0.005828613232211669, -0.00461758287633102, -0.00786505077121811, 0.0015173522760170313, 0.00027780045264520986, -0.00023447399204153634, -4.135723895679238e-05, 0.001983267522707274, -0.00025658265215449836, 0.00021159096610692368, -0.0005507931120048151
 aspect=7.006977885340886
 mean iota=0.44751926567292816

fun#197 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.7e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.0e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.9, 5.7, 5.5, 6.6, 6.5, 4.8, 5.6, 6.5, 7.5, 7.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.4, 5.6, 10.0, 10.0, 10.0]
 surface dofs=0.18113448050808395, -0.1875235110218159, -0.004034149876841715, 0.0012662283441119669, -0.004422232456777736, -0.04854855523177314, 0.12783509345030594, 0.013186783029813458, 0.08078594071830433, 0.002066753312676715, -0.0014250723804576106, 0.003866299872562296, -0.002084777299605063, -0.003458483174928979, 0.009335773165627146, -0.0036641843791049814, -0.0015025418544323483, -6.085084477326422e-05, -0.0005686887421969027, -8.620228437968707e-05, 0.0009015114747666997, 0.0002733074408610719, 0.0010197027591028343, 5.189298033874244e-05, -0.23609336781388882, 0.16443061550569518, -0.0020313895125760404, -0.0010776211382329468, -0.003274506418513304, -0.05230555897992185, 0.16741869766594208, 0.03749333311604385, -0.06943207111202154, -0.001738251698638536, -0.0009318750666199503, 0.001839529952652636, -0.005277870486646149, -0.005849043911677346, -0.004610620206466946, -0.007848237195952543, 0.0015236007422843195, 0.0002820814309195495, -0.00024245470577002176, -4.0004486587330384e-05, 0.001998761358368103, -0.00026973135024920957, 0.00020535525549693963, -0.0005481783972080446
 aspect=7.006669436952071
 mean iota=0.4475061448899893

fun#198 - J=1.5e-02, Jf=1.6e-06, ⟨B·n⟩=2.0e-04, , C-C-Sep=0.13
Jf=1.6e-06, J_length=4.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.0e-09, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.0e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=40.0, curvature=[6.9, 5.6, 5.5, 6.6, 6.6, 4.7, 5.6, 6.5, 7.5, 7.3], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 7.4, 4.4, 5.6, 10.0, 10.0, 10.0]
