
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06422646722819887
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.0e-02, C-C-Sep=0.17 Jf=5.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=2.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[3.2, 4.5, 4.7], mean squared curvature=[3.9, 5.0, 5.1]
fun_coils#699 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-10, J_MSC=7.0e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#700 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.7e-10, J_MSC=6.1e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#701 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-10, J_MSC=1.8e-10, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#702 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.5e-10, J_MSC=5.4e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#703 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-10, J_MSC=1.2e-10, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#704 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-10, J_MSC=7.7e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#705 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.2e-10, J_MSC=9.9e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#706 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-10, J_MSC=6.9e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#707 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-10, J_MSC=6.2e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#708 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-10, J_MSC=9.4e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#709 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=1.1e-10, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#710 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-10, J_MSC=1.6e-10, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.5e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#711 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-10, J_MSC=5.3e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#712 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-10, J_MSC=2.0e-10, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#713 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-10, J_MSC=6.6e-10, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#714 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=4.9e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#715 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-10, J_MSC=1.1e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#716 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-10, J_MSC=9.1e-11, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#717 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.9e-10, J_MSC=5.7e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#718 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-10, J_MSC=1.2e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#719 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=7.7e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.1, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#720 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-10, J_MSC=7.8e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#721 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-10, J_MSC=5.9e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#722 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=9.2e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#723 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-10, J_MSC=1.0e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#724 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-10, J_MSC=1.5e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#725 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-10, J_MSC=1.5e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#726 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-10, J_MSC=4.1e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#727 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.9e-10, J_MSC=1.9e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#728 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-10, J_MSC=1.1e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#729 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=4.6e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#730 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-10, J_MSC=8.2e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#731 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-10, J_MSC=1.7e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#732 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-10, J_MSC=2.4e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#733 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=6.2e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#734 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-10, J_MSC=5.7e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#735 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=7.1e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#736 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-10, J_MSC=8.5e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#737 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-10, J_MSC=1.3e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#738 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=1.5e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#739 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=1.9e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#740 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-10, J_MSC=8.4e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#741 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-10, J_MSC=1.3e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#742 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-10, J_MSC=4.8e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#743 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=9.2e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#744 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-10, J_MSC=5.8e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#745 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-10, J_MSC=5.8e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#746 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-10, J_MSC=1.9e-10, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#747 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=3.5e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#748 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-10, J_MSC=5.2e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#749 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=4.6e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#750 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-10, J_MSC=8.3e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#751 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.6e-10, J_MSC=7.5e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#752 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.3e-10, J_MSC=1.1e-10, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#753 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=3.8e-10, J_MSC=8.7e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#754 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.9e-10, J_MSC=6.7e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#755 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-10, J_MSC=2.0e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#756 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-10, J_MSC=8.5e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
fun_coils#757 - J=1.0e-05, Jf=9.8e-06, ⟨B·n⟩=3.1e-04, C-C-Sep=0.14 Jf=9.8e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=2.8e-10, J_MSC=2.3e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-08 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[4.2, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0]
