
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun_coils#749 - J=4.7e-05, Jf=4.5e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.9e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.0, 5.7, 9.2, 5.5, 9.8, 6.6, 6.8], mean squared curvature=[10.0, 10.0, 6.0, 7.0, 5.5, 8.9, 10.0, 10.0]
fun_coils#750 - J=4.7e-05, Jf=4.5e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.0, 5.6, 9.2, 5.5, 9.7, 6.6, 6.8], mean squared curvature=[10.0, 10.0, 6.0, 7.0, 5.5, 8.8, 10.0, 10.0]
fun_coils#751 - J=4.7e-05, Jf=4.5e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.0, 5.6, 9.2, 5.5, 9.6, 6.6, 6.8], mean squared curvature=[10.0, 10.0, 6.0, 7.0, 5.6, 8.8, 10.0, 10.0]
fun_coils#752 - J=4.6e-05, Jf=4.5e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.0, 5.6, 9.2, 5.5, 9.4, 6.6, 6.8], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.7, 10.0, 10.0]
fun_coils#753 - J=4.6e-05, Jf=4.5e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.7, 6.1, 5.6, 9.1, 5.5, 9.2, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.6, 10.0, 10.0]
fun_coils#754 - J=4.6e-05, Jf=4.5e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-10, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.1, 5.6, 9.0, 5.4, 9.0, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.5, 10.0, 10.0]
fun_coils#755 - J=4.7e-05, Jf=4.4e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=2.1e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.7, 6.1, 5.5, 8.8, 5.5, 8.6, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.3, 10.1, 10.1]
fun_coils#756 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.1, 5.5, 8.9, 5.4, 8.9, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.4, 10.0, 10.0]
fun_coils#757 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.7, 6.1, 5.5, 8.7, 5.4, 8.5, 6.7, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.2, 10.1, 10.0]
fun_coils#758 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.8e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.6, 6.1, 5.5, 8.8, 5.4, 8.7, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.9, 5.6, 8.3, 10.0, 10.0]
fun_coils#759 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.8e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.1, 5.5, 8.7, 5.3, 8.5, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.8, 5.5, 8.1, 10.0, 10.0]
fun_coils#760 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.14 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.5, 8.7, 5.3, 8.3, 6.6, 6.9], mean squared curvature=[10.0, 10.0, 6.0, 6.8, 5.5, 8.0, 10.0, 10.0]
fun_coils#761 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.0e-09, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.3e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.7, 6.2, 5.4, 8.7, 5.2, 8.0, 6.6, 7.0], mean squared curvature=[10.0, 10.0, 6.0, 6.8, 5.4, 7.9, 10.0, 10.0]
fun_coils#762 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.7, 6.2, 5.4, 8.6, 5.3, 8.1, 6.7, 7.0], mean squared curvature=[10.0, 10.0, 5.9, 6.7, 5.3, 7.9, 10.0, 10.0]
fun_coils#763 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.8e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.4, 8.6, 5.3, 8.2, 6.7, 7.0], mean squared curvature=[10.0, 10.0, 5.9, 6.7, 5.3, 7.8, 10.0, 10.0]
fun_coils#764 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.5e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.8e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.4, 8.6, 5.2, 8.4, 6.7, 7.0], mean squared curvature=[10.0, 10.0, 5.9, 6.7, 5.3, 7.8, 10.0, 10.0]
fun_coils#765 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.2e-10, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.4, 8.7, 5.2, 8.4, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.7, 5.3, 7.8, 10.0, 10.0]
fun_coils#766 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.4, 8.8, 5.2, 8.5, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.6, 5.3, 7.8, 10.0, 10.0]
fun_coils#767 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=2.1e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.3, 8.7, 5.1, 9.3, 6.7, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 5.1, 7.9, 10.1, 10.0]
fun_coils#768 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.8, 6.2, 5.4, 8.8, 5.2, 8.6, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.6, 5.2, 7.8, 10.0, 10.0]
fun_coils#769 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.2, 5.3, 8.7, 5.1, 9.0, 6.7, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.6, 5.1, 7.9, 10.0, 10.0]
fun_coils#770 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.2, 5.3, 8.7, 5.1, 9.2, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.6, 5.1, 7.9, 10.0, 10.0]
fun_coils#771 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-07, J_MSC=1.7e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.3, 8.8, 5.1, 10.6, 6.7, 7.1], mean squared curvature=[10.0, 9.9, 5.9, 6.5, 5.0, 8.1, 10.0, 10.0]
fun_coils#772 - J=4.5e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.2, 5.3, 8.8, 5.1, 9.6, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.5, 5.1, 7.9, 10.0, 10.0]
fun_coils#773 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-07, J_MSC=3.6e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.3, 8.8, 5.1, 10.7, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.5, 5.0, 8.1, 10.0, 10.0]
fun_coils#774 - J=4.5e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=9.9e-12, J_MSC=1.8e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.3, 5.3, 8.8, 5.1, 10.0, 6.7, 7.0], mean squared curvature=[10.0, 9.9, 5.9, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#775 - J=4.6e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-07, J_MSC=7.0e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.3e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.2, 8.9, 5.1, 10.9, 6.7, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 4.9, 8.1, 10.0, 10.0]
fun_coils#776 - J=4.5e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.2e-08, J_MSC=1.5e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.3, 8.8, 5.1, 10.3, 6.7, 7.1], mean squared curvature=[10.0, 9.9, 5.9, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#777 - J=4.9e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=1.6e-06, J_LENGTH_PENALTY=9.0e-08 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.1, 6.5, 5.1, 9.4, 4.9, 9.6, 6.6, 7.3], mean squared curvature=[10.1, 10.1, 5.9, 6.6, 4.9, 8.1, 10.1, 10.2]
fun_coils#778 - J=4.5e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.2, 9.0, 5.1, 10.0, 6.7, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#779 - J=4.5e-05, Jf=4.4e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.3e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.2, 8.9, 5.1, 10.0, 6.7, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#780 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-09, J_MSC=2.0e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.4, 5.2, 8.9, 5.0, 10.1, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 4.9, 8.1, 10.0, 10.0]
fun_coils#781 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.4, 5.2, 8.9, 5.1, 10.0, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 4.9, 8.0, 10.0, 10.0]
fun_coils#782 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.8e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.4, 5.2, 8.9, 5.0, 10.0, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 4.9, 8.0, 10.0, 10.0]
fun_coils#783 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.3, 5.3, 8.8, 5.1, 9.9, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#784 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[5.9, 6.3, 5.3, 8.8, 5.0, 9.9, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 5.9, 6.5, 4.9, 8.0, 10.0, 10.0]
fun_coils#785 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-09, J_MSC=5.4e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.4, 5.6, 8.7, 5.0, 10.1, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 6.0, 6.5, 4.9, 8.0, 10.0, 10.0]
fun_coils#786 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.4, 5.7, 8.5, 5.1, 9.9, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 6.0, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#787 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.8, 8.4, 5.1, 9.9, 6.6, 7.1], mean squared curvature=[10.0, 10.0, 6.0, 6.5, 5.0, 8.0, 10.0, 10.0]
fun_coils#788 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 5.9, 8.5, 5.1, 9.9, 6.6, 7.0], mean squared curvature=[10.0, 10.0, 6.0, 6.4, 5.0, 8.0, 10.0, 10.0]
fun_coils#789 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 6.1, 8.5, 5.1, 9.9, 6.6, 7.0], mean squared curvature=[10.0, 10.0, 6.0, 6.4, 5.0, 8.0, 10.0, 10.0]
fun_coils#790 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 6.0, 8.5, 5.1, 9.9, 6.6, 7.0], mean squared curvature=[10.0, 10.0, 6.0, 6.4, 5.0, 8.0, 10.0, 10.0]
fun_coils#791 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.0, 6.3, 6.1, 8.5, 5.1, 9.9, 6.6, 7.0], mean squared curvature=[10.0, 10.0, 6.0, 6.4, 5.0, 8.0, 10.0, 10.0]
fun_coils#792 - J=4.5e-05, Jf=4.3e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=4.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=9.2e-09, J_MSC=2.4e-07, J_ALS=1.6e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.9, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=31.9, curvature=[6.2, 6.3, 6.4, 8.4, 5.1, 10.2, 6.6, 7.0], mean squared curvature=[10.0, 10.0, 6.0, 6.4, 5.0, 8.0, 10.0, 10.0]
